reportingCycle,auId,waterbody,watershed,waterType,auSize,sizeUnit,useClass,category,designatedUse,attainment,cause,source,tmdlId,hasTmdl
2014,MA35112,Lake Mattawa,Millers,FRESHWATER LAKE,111.982,ACRES,A,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA35112,Lake Mattawa,Millers,FRESHWATER LAKE,111.982,ACRES,A,2,Public Water Supply,Not Assessed,,,,0
2014,MA35112,Lake Mattawa,Millers,FRESHWATER LAKE,111.982,ACRES,A,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-01,East Branch Ware River,Chicopee,RIVER,12.4,MILES,A,5,Aesthetic,Not Assessed,,,,0
2014,MA36-01,East Branch Ware River,Chicopee,RIVER,12.4,MILES,A,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-01,East Branch Ware River,Chicopee,RIVER,12.4,MILES,A,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,"Oxygen, Dissolved",Source Unknown,,0
2014,MA36-01,East Branch Ware River,Chicopee,RIVER,12.4,MILES,A,5,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-01,East Branch Ware River,Chicopee,RIVER,12.4,MILES,A,5,Public Water Supply,Not Assessed,,,,0
2014,MA36-01,East Branch Ware River,Chicopee,RIVER,12.4,MILES,A,5,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-02,West Branch Ware River,Chicopee,RIVER,4.5,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-02,West Branch Ware River,Chicopee,RIVER,4.5,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-02,West Branch Ware River,Chicopee,RIVER,4.5,MILES,A,2,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA36-02,West Branch Ware River,Chicopee,RIVER,4.5,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-02,West Branch Ware River,Chicopee,RIVER,4.5,MILES,A,2,Public Water Supply,Not Assessed,,,,0
2014,MA36-02,West Branch Ware River,Chicopee,RIVER,4.5,MILES,A,2,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-03,Ware River,Chicopee,RIVER,2.1,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2014,MA36-03,Ware River,Chicopee,RIVER,2.1,MILES,B,5,Fish Consumption,Not Supporting,Mercury in Fish Tissue,Source Unknown,,0
2014,MA36-03,Ware River,Chicopee,RIVER,2.1,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-03,Ware River,Chicopee,RIVER,2.1,MILES,B,5,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-03,Ware River,Chicopee,RIVER,2.1,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-04,Ware River,Chicopee,RIVER,4.9,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-04,Ware River,Chicopee,RIVER,4.9,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-04,Ware River,Chicopee,RIVER,4.9,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-04,Ware River,Chicopee,RIVER,4.9,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-04,Ware River,Chicopee,RIVER,4.9,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-05,Ware River,Chicopee,RIVER,11.5,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2014,MA36-05,Ware River,Chicopee,RIVER,11.5,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-05,Ware River,Chicopee,RIVER,11.5,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-05,Ware River,Chicopee,RIVER,11.5,MILES,B,5,Primary Contact Recreation,Not Supporting,Escherichia coli,Source Unknown,,0
2014,MA36-05,Ware River,Chicopee,RIVER,11.5,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-06,Ware River,Chicopee,RIVER,10.1,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2014,MA36-06,Ware River,Chicopee,RIVER,10.1,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-06,Ware River,Chicopee,RIVER,10.1,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-06,Ware River,Chicopee,RIVER,10.1,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Source Unknown,,0
2014,MA36-06,Ware River,Chicopee,RIVER,10.1,MILES,B,5,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-07,Ware River,Chicopee,RIVER,2.5,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-07,Ware River,Chicopee,RIVER,2.5,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-07,Ware River,Chicopee,RIVER,2.5,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-07,Ware River,Chicopee,RIVER,2.5,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-07,Ware River,Chicopee,RIVER,2.5,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-08,Prince River,Chicopee,RIVER,7.1,MILES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA36-08,Prince River,Chicopee,RIVER,7.1,MILES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA36-08,Prince River,Chicopee,RIVER,7.1,MILES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA36-08,Prince River,Chicopee,RIVER,7.1,MILES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-08,Prince River,Chicopee,RIVER,7.1,MILES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-09,Swift River,Chicopee,RIVER,5.6,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-09,Swift River,Chicopee,RIVER,5.6,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-09,Swift River,Chicopee,RIVER,5.6,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-09,Swift River,Chicopee,RIVER,5.6,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-09,Swift River,Chicopee,RIVER,5.6,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-10,Swift River,Chicopee,RIVER,3.9,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-10,Swift River,Chicopee,RIVER,3.9,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-10,Swift River,Chicopee,RIVER,3.9,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-10,Swift River,Chicopee,RIVER,3.9,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-10,Swift River,Chicopee,RIVER,3.9,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-11,Sevenmile River,Chicopee,RIVER,7.3,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-11,Sevenmile River,Chicopee,RIVER,7.3,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-11,Sevenmile River,Chicopee,RIVER,7.3,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-11,Sevenmile River,Chicopee,RIVER,7.3,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-11,Sevenmile River,Chicopee,RIVER,7.3,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-12,Sevenmile River,Chicopee,RIVER,2.5,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-12,Sevenmile River,Chicopee,RIVER,2.5,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-12,Sevenmile River,Chicopee,RIVER,2.5,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-12,Sevenmile River,Chicopee,RIVER,2.5,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-12,Sevenmile River,Chicopee,RIVER,2.5,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-13,East Brookfield River,Chicopee,RIVER,2.4,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2014,MA36-13,East Brookfield River,Chicopee,RIVER,2.4,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-13,East Brookfield River,Chicopee,RIVER,2.4,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2014,MA36-13,East Brookfield River,Chicopee,RIVER,2.4,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,"Oxygen, Dissolved",Source Unknown,,0
2014,MA36-13,East Brookfield River,Chicopee,RIVER,2.4,MILES,B,5,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-13,East Brookfield River,Chicopee,RIVER,2.4,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-14,Quaboag River,Chicopee,RIVER,6.1,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-14,Quaboag River,Chicopee,RIVER,6.1,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-14,Quaboag River,Chicopee,RIVER,6.1,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-14,Quaboag River,Chicopee,RIVER,6.1,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-14,Quaboag River,Chicopee,RIVER,6.1,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-15,Quaboag River,Chicopee,RIVER,6.3,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-15,Quaboag River,Chicopee,RIVER,6.3,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-15,Quaboag River,Chicopee,RIVER,6.3,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-15,Quaboag River,Chicopee,RIVER,6.3,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-15,Quaboag River,Chicopee,RIVER,6.3,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-16,Quaboag River,Chicopee,RIVER,8.7,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2014,MA36-16,Quaboag River,Chicopee,RIVER,8.7,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-16,Quaboag River,Chicopee,RIVER,8.7,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-16,Quaboag River,Chicopee,RIVER,8.7,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Municipal Point Source Discharges,,0
2014,MA36-16,Quaboag River,Chicopee,RIVER,8.7,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-17,Quaboag River,Chicopee,RIVER,5.3,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2014,MA36-17,Quaboag River,Chicopee,RIVER,5.3,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-17,Quaboag River,Chicopee,RIVER,5.3,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-17,Quaboag River,Chicopee,RIVER,5.3,MILES,B,5,Primary Contact Recreation,Not Supporting,Escherichia coli,Combined Sewer Overflows,,0
2014,MA36-17,Quaboag River,Chicopee,RIVER,5.3,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-18,Forget-Me-Not Brook,Chicopee,RIVER,1.7,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-18,Forget-Me-Not Brook,Chicopee,RIVER,1.7,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-18,Forget-Me-Not Brook,Chicopee,RIVER,1.7,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-18,Forget-Me-Not Brook,Chicopee,RIVER,1.7,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-18,Forget-Me-Not Brook,Chicopee,RIVER,1.7,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-19,Dunn Brook,Chicopee,RIVER,2.4,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-19,Dunn Brook,Chicopee,RIVER,2.4,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-19,Dunn Brook,Chicopee,RIVER,2.4,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Insufficient Information,,,,0
2014,MA36-19,Dunn Brook,Chicopee,RIVER,2.4,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-19,Dunn Brook,Chicopee,RIVER,2.4,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-20,Cranberry River,Chicopee,RIVER,3.6,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-20,Cranberry River,Chicopee,RIVER,3.6,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-20,Cranberry River,Chicopee,RIVER,3.6,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-20,Cranberry River,Chicopee,RIVER,3.6,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-20,Cranberry River,Chicopee,RIVER,3.6,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-21,Chicopee Brook,Chicopee,RIVER,9.9,MILES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA36-21,Chicopee Brook,Chicopee,RIVER,9.9,MILES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA36-21,Chicopee Brook,Chicopee,RIVER,9.9,MILES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA36-21,Chicopee Brook,Chicopee,RIVER,9.9,MILES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-21,Chicopee Brook,Chicopee,RIVER,9.9,MILES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-22,Chicopee River,Chicopee,RIVER,2.8,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2014,MA36-22,Chicopee River,Chicopee,RIVER,2.8,MILES,B,5,Fish Consumption,Not Supporting,Mercury in Fish Tissue,Source Unknown,,0
2014,MA36-22,Chicopee River,Chicopee,RIVER,2.8,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-22,Chicopee River,Chicopee,RIVER,2.8,MILES,B,5,Primary Contact Recreation,Not Supporting,Escherichia coli,Combined Sewer Overflows,,0
2014,MA36-22,Chicopee River,Chicopee,RIVER,2.8,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-23,Chicopee River,Chicopee,RIVER,3.8,MILES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-23,Chicopee River,Chicopee,RIVER,3.8,MILES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-23,Chicopee River,Chicopee,RIVER,3.8,MILES,B,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-23,Chicopee River,Chicopee,RIVER,3.8,MILES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA36-23,Chicopee River,Chicopee,RIVER,3.8,MILES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-24,Chicopee River,Chicopee,RIVER,9.1,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2014,MA36-24,Chicopee River,Chicopee,RIVER,9.1,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-24,Chicopee River,Chicopee,RIVER,9.1,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-24,Chicopee River,Chicopee,RIVER,9.1,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Combined Sewer Overflows,,0
2014,MA36-24,Chicopee River,Chicopee,RIVER,9.1,MILES,B,5,Primary Contact Recreation,Not Supporting,Fecal Coliform,Unspecified Urban Stormwater,,0
2014,MA36-24,Chicopee River,Chicopee,RIVER,9.1,MILES,B,5,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA36-25,Chicopee River,Chicopee,RIVER,3.0,MILES,B,5,Aesthetic,Fully Supporting,,,,0
2014,MA36-25,Chicopee River,Chicopee,RIVER,3.0,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-25,Chicopee River,Chicopee,RIVER,3.0,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-25,Chicopee River,Chicopee,RIVER,3.0,MILES,B,5,Primary Contact Recreation,Not Supporting,Escherichia coli,Combined Sewer Overflows,,0
2014,MA36-25,Chicopee River,Chicopee,RIVER,3.0,MILES,B,5,Secondary Contact Recreation,Not Supporting,Escherichia coli,Combined Sewer Overflows,,0
2014,MA36-26,Calkins Brook,Chicopee,RIVER,2.7,MILES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA36-26,Calkins Brook,Chicopee,RIVER,2.7,MILES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA36-26,Calkins Brook,Chicopee,RIVER,2.7,MILES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA36-26,Calkins Brook,Chicopee,RIVER,2.7,MILES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-26,Calkins Brook,Chicopee,RIVER,2.7,MILES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-27,Ware River,Chicopee,RIVER,4.9,MILES,A,5,Aesthetic,Not Assessed,,,,0
2014,MA36-27,Ware River,Chicopee,RIVER,4.9,MILES,A,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-27,Ware River,Chicopee,RIVER,4.9,MILES,A,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,"Temperature, water",Source Unknown,,0
2014,MA36-27,Ware River,Chicopee,RIVER,4.9,MILES,A,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,"Oxygen, Dissolved",Source Unknown,,0
2014,MA36-27,Ware River,Chicopee,RIVER,4.9,MILES,A,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,"Oxygen, Dissolved",Municipal Point Source Discharges,,0
2014,MA36-27,Ware River,Chicopee,RIVER,4.9,MILES,A,5,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-27,Ware River,Chicopee,RIVER,4.9,MILES,A,5,Public Water Supply,Not Assessed,,,,0
2014,MA36-27,Ware River,Chicopee,RIVER,4.9,MILES,A,5,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,Aesthetic,Not Supporting,Taste and Odor,Source Unknown,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,Aesthetic,Not Supporting,Taste and Odor,Municipal Point Source Discharges,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,Fish Consumption,Not Assessed,,,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,Whole Effluent Toxicity (WET),Municipal Point Source Discharges,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,Aquatic Macroinvertebrate Bioassessments,Municipal Point Source Discharges,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,Whole Effluent Toxicity (WET),Source Unknown,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,Aquatic Macroinvertebrate Bioassessments,Source Unknown,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,Primary Contact Recreation,Not Supporting,Escherichia coli,Source Unknown,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,Secondary Contact Recreation,Not Supporting,Taste and Odor,Municipal Point Source Discharges,,0
2014,MA36-28,Forget-Me-Not Brook,Chicopee,RIVER,1.3,MILES,B,5,Secondary Contact Recreation,Not Supporting,Taste and Odor,Source Unknown,,0
2014,MA36-29,Cadwell Creek,Chicopee,RIVER,3.2,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-29,Cadwell Creek,Chicopee,RIVER,3.2,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-29,Cadwell Creek,Chicopee,RIVER,3.2,MILES,A,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-29,Cadwell Creek,Chicopee,RIVER,3.2,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-29,Cadwell Creek,Chicopee,RIVER,3.2,MILES,A,2,Public Water Supply,Not Assessed,,,,0
2014,MA36-29,Cadwell Creek,Chicopee,RIVER,3.2,MILES,A,2,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-30,Atherton Brook,Chicopee,RIVER,1.9,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-30,Atherton Brook,Chicopee,RIVER,1.9,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-30,Atherton Brook,Chicopee,RIVER,1.9,MILES,A,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-30,Atherton Brook,Chicopee,RIVER,1.9,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-30,Atherton Brook,Chicopee,RIVER,1.9,MILES,A,2,Public Water Supply,Not Assessed,,,,0
2014,MA36-30,Atherton Brook,Chicopee,RIVER,1.9,MILES,A,2,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-31,West Branch Swift River,Chicopee,RIVER,6.3,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-31,West Branch Swift River,Chicopee,RIVER,6.3,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-31,West Branch Swift River,Chicopee,RIVER,6.3,MILES,A,2,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA36-31,West Branch Swift River,Chicopee,RIVER,6.3,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-31,West Branch Swift River,Chicopee,RIVER,6.3,MILES,A,2,Public Water Supply,Not Assessed,,,,0
2014,MA36-31,West Branch Swift River,Chicopee,RIVER,6.3,MILES,A,2,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-32,Hop Brook,Chicopee,RIVER,3.7,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-32,Hop Brook,Chicopee,RIVER,3.7,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-32,Hop Brook,Chicopee,RIVER,3.7,MILES,A,2,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA36-32,Hop Brook,Chicopee,RIVER,3.7,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-32,Hop Brook,Chicopee,RIVER,3.7,MILES,A,2,Public Water Supply,Not Assessed,,,,0
2014,MA36-32,Hop Brook,Chicopee,RIVER,3.7,MILES,A,2,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-33,Middle Branch Swift River,Chicopee,RIVER,6.9,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-33,Middle Branch Swift River,Chicopee,RIVER,6.9,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-33,Middle Branch Swift River,Chicopee,RIVER,6.9,MILES,A,2,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA36-33,Middle Branch Swift River,Chicopee,RIVER,6.9,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-33,Middle Branch Swift River,Chicopee,RIVER,6.9,MILES,A,2,Public Water Supply,Not Assessed,,,,0
2014,MA36-33,Middle Branch Swift River,Chicopee,RIVER,6.9,MILES,A,2,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-34,West Branch Fever Brook,Chicopee,RIVER,3.4,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-34,West Branch Fever Brook,Chicopee,RIVER,3.4,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-34,West Branch Fever Brook,Chicopee,RIVER,3.4,MILES,A,2,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA36-34,West Branch Fever Brook,Chicopee,RIVER,3.4,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-34,West Branch Fever Brook,Chicopee,RIVER,3.4,MILES,A,2,Public Water Supply,Not Assessed,,,,0
2014,MA36-34,West Branch Fever Brook,Chicopee,RIVER,3.4,MILES,A,2,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-35,East Branch Swift River,Chicopee,RIVER,9.8,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-35,East Branch Swift River,Chicopee,RIVER,9.8,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-35,East Branch Swift River,Chicopee,RIVER,9.8,MILES,A,2,"Fish, other Aquatic Life and Wildlife",Fully Supporting,,,,0
2014,MA36-35,East Branch Swift River,Chicopee,RIVER,9.8,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
2014,MA36-35,East Branch Swift River,Chicopee,RIVER,9.8,MILES,A,2,Public Water Supply,Not Assessed,,,,0
2014,MA36-35,East Branch Swift River,Chicopee,RIVER,9.8,MILES,A,2,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA36-36,Canesto Brook,Chicopee,RIVER,7.3,MILES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA36-36,Canesto Brook,Chicopee,RIVER,7.3,MILES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA36-36,Canesto Brook,Chicopee,RIVER,7.3,MILES,A,2,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA36-36,Canesto Brook,Chicopee,RIVER,7.3,MILES,A,2,Primary Contact Recreation,Not Assessed,,,,0
