Id,StreetName,Town,FacilityType,FacilityName,Program,ProgramSpecificId,Active
387467,51 HOLLAND ST,SOMERVILLE,DEP REGULATED FACILITY,DAVIS SQUARE DENTAL,REGULATED ACTIVITY(S),,False
387469,715 LYNNWAY,LYNN,DEP REGULATED FACILITY,PRIDE CHEVROLET PONTIAC INC,REGULATED ACTIVITY(S),043482276,True
387476,209 HARVARD ST,BROOKLINE,DEP REGULATED FACILITY,KENNETH KROWNE DMD,REGULATED ACTIVITY(S),,False
387483,16 MALCOLM HOYT DR,NEWBURYPORT,DEP REGULATED FACILITY,ROCHESTER ELECTRONICS LLC,REGULATED ACTIVITY(S),,True
387492,1105 RIVERSIDE DR,METHUEN,DEP REGULATED FACILITY,DAVES SERVICE CENTER,REGULATED ACTIVITY(S),,True
387494,100 CAMBRIDGESIDE PL,CAMBRIDGE,DEP REGULATED FACILITY,CAMBRIDGE SIDE GALLERIA ASSOCIATES TRUST,REGULATED ACTIVITY(S),,True
387516,20 MURRAY PARK RD,LITTLETON,DEP REGULATED FACILITY,20 MURRAY PARK RD,REGULATED ACTIVITY(S),,True
387523,OFF FAIRMAN RD,ORANGE,DEP REGULATED FACILITY,LYMAN PROPERTY,REGULATED ACTIVITY(S),,False
387527,25 PINE GROVE RDG,OTIS,DEP REGULATED FACILITY,STOROZUK LUCIE,REGULATED ACTIVITY(S),,True
387532,40 LEDIN DR,AVON,DEP REGULATED FACILITY,WASTE MANAGEMENT/RECYCLE AMERICA,REGULATED ACTIVITY(S),,True
387538,1201 FALL RIVER AVE,SEEKONK,DEP REGULATED FACILITY,HAIR COLOR EXPERTS,REGULATED ACTIVITY(S),,True
387577,536 OLD COUNTY RD,WESTPORT,DEP REGULATED FACILITY,WESTPORT STONE & SAND,REGULATED ACTIVITY(S),,False
387581,HAMPSHIRE RD,METHUEN,DEP REGULATED FACILITY,HARRIS BROOK ESTATES,REGULATED ACTIVITY(S),,True
387583,507 HARVARD ST,BOSTON,DEP REGULATED FACILITY,HARVARD COMMONS,REGULATED ACTIVITY(S),,True
387585,OFF GREEN MEADOW RD,ANDOVER,DEP REGULATED FACILITY,GREEN MEADOW LANE,REGULATED ACTIVITY(S),,True
387587,CONANT ST,DANVERS,DEP REGULATED FACILITY,HOLTEN-RICHMOND JR HIGH SCHOOL,REGULATED ACTIVITY(S),,True
387589,RTE 151,FALMOUTH,DEP REGULATED FACILITY,FALMOUTH ANIMAL HOSPITAL,REGULATED ACTIVITY(S),,False
387591,13 ORCHARD DR,PAXTON,DEP REGULATED FACILITY,GRAIG KILMER,REGULATED ACTIVITY(S),,True
387594,399 SOUTHBRIDGE ST,WORCESTER,DEP REGULATED FACILITY,SOUTHBRIDGE STREET GULF,REGULATED ACTIVITY(S),208251584,True
387597,405 SOUTH MAIN ST,ANDOVER,DEP REGULATED FACILITY,STEVE HOLMES,REGULATED ACTIVITY(S),,True
387599,224 SUMMER ST,NORTH ANDOVER,DEP REGULATED FACILITY,RICHARD DEVINCENTIS,REGULATED ACTIVITY(S),,True
387601,5 CAMERON WAY,ANDOVER,DEP REGULATED FACILITY,SERGEY DOLINSKY,REGULATED ACTIVITY(S),,True
387603,117 GREENWOOD RD,ANDOVER,DEP REGULATED FACILITY,BAHRAM ADLY,REGULATED ACTIVITY(S),,True
387606,104 LAKE SHORE RD,BOXFORD,DEP REGULATED FACILITY,STEPHEN FAULKNER,REGULATED ACTIVITY(S),,True
387608,10 MAPLE TER,NEWBURY,DEP REGULATED FACILITY,TIMOTHY CONLEY,REGULATED ACTIVITY(S),,True
387610,4 WEST ST,NEW SALEM,DEP REGULATED FACILITY,ATWOOD DAN,REGULATED ACTIVITY(S),,True
387616,STONY HILL RD,WILBRAHAM,DEP REGULATED FACILITY,CEBULA SUBDIVISION,REGULATED ACTIVITY(S),,True
387626,1638 ROSEYTOWN RD,,DEP REGULATED FACILITY,PACE ANALYTICAL SERVICES LLC-GREENSBURG,REGULATED ACTIVITY(S),813670352,True
387628,243 SHAKER RD,,DEP REGULATED FACILITY,YANKEE CASTING CO INC,REGULATED ACTIVITY(S),,True
387630,1560 BEAR CREEK RD,,DEP REGULATED FACILITY,HITTMAN TRANSPORT SERVICES INC,REGULATED ACTIVITY(S),521129367,False
387633,155 BAY RD,BELCHERTOWN,DEP REGULATED FACILITY,HENDRICKS ROBERT A,REGULATED ACTIVITY(S),,False
387634,30 COMMERCE RD,ROCKLAND,DEP REGULATED FACILITY,MATACHAK JOSEPH R,REGULATED ACTIVITY(S),,False
387647,200 TRAPELO RD,WALTHAM,DEP REGULATED FACILITY,MA DEPT OF MENTAL RETARDATION,REGULATED ACTIVITY(S),,True
387650,127 ELM ST,MILLBURY,DEP REGULATED FACILITY,MILLBURY TOWN OF,REGULATED ACTIVITY(S),,True
387659,1 MAIN ST,AYER,DEP REGULATED FACILITY,AYER TOWN OF,REGULATED ACTIVITY(S),,True
387661,801 WASHINGTON ST,CANTON,DEP REGULATED FACILITY,CANTON TOWN OF,REGULATED ACTIVITY(S),,True
387666,PO BOX 23,STOW,DEP REGULATED FACILITY,STOW TOWN OF,REGULATED ACTIVITY(S),,True
387670,285 NASHUA RD,GROTON,PUBLIC WATER SUPPLY SYSTEM,STILL MEADOW VILLAGE CONDOMINIUMS,WATER SUPPLY/DRINKING WATER,2115009,True
387676,1165 DRIFT RD,WESTPORT,DEP REGULATED FACILITY,CRAIG RUSSELL,REGULATED ACTIVITY(S),,True
387679,97 CONCORD RD,WAYLAND,DEP REGULATED FACILITY,CONGREGATION OR ATID,REGULATED ACTIVITY(S),,True
387689,15 ROBINSON RD,SALEM,DEP REGULATED FACILITY,A&H AUTO EXCHANGE INC,REGULATED ACTIVITY(S),,True
387696,40 HAYWARD ST,FRANKLIN,DEP REGULATED FACILITY,FRANKLIN DPW GARAGE,REGULATED ACTIVITY(S),,True
387703,260 COMMERCIAL ST,BOSTON,DEP REGULATED FACILITY,COMMERCIAL STREET DEVELOPMENT 260,REGULATED ACTIVITY(S),,True
387718,27 WAREHAM RD,MARION,DEP REGULATED FACILITY,GILDAS STONE ROOSTER,REGULATED ACTIVITY(S),,True
387720,3 PINCREST DR,LAKEVILLE,DEP REGULATED FACILITY,CARON FAMILY REALTY TRUST,REGULATED ACTIVITY(S),,True
387722,2058 MAIN RD,WESTPORT,DEP REGULATED FACILITY,HAINES ROBERT,REGULATED ACTIVITY(S),,True
387724,98 QUINCY AVE,MARSHFIELD,DEP REGULATED FACILITY,FLEMING PATRICK,REGULATED ACTIVITY(S),,True
387726,22 COUNTRY CLUB CIR,SCITUATE,DEP REGULATED FACILITY,BLAUDSCHUM VICTORIA,REGULATED ACTIVITY(S),,True
387728,16 COUNTY ST,BERKLEY,DEP REGULATED FACILITY,KATON BOB,REGULATED ACTIVITY(S),,True
387730,28 WHISPER LN,FAIRHAVEN,DEP REGULATED FACILITY,AMARAL DELIA & WASILEWSKI STANISLAW,REGULATED ACTIVITY(S),,True
387732,360 WOODS HOLE RD,FALMOUTH,DEP REGULATED FACILITY,WOODS HOLE OCEANOGRAPHIC INSTITUTION,REGULATED ACTIVITY(S),,False
387738,126 FIRST PARISH RD,SCITUATE,DEP REGULATED FACILITY,FIBER TECH COLLISION,REGULATED ACTIVITY(S),,True
387745,494 BELLEVILLE AVE,NEW BEDFORD,DEP REGULATED FACILITY,M ALI LOW PRICE GAS,REGULATED ACTIVITY(S),830993074,True
387752,SANTUIT POND-SHIELDS RD,MASHPEE,DEP REGULATED FACILITY,MASHPEE TOWN OF-BOARD OF SELECTMEN,REGULATED ACTIVITY(S),,False
387763,227 PUTNAM HILL RD,SUTTON,PUBLIC WATER SUPPLY SYSTEM,BLACKSTONE NATIONAL GOLF CLUB,WATER SUPPLY/DRINKING WATER,2290016,True
387765,50 LORNA AVE,PEMBROKE,DEP REGULATED FACILITY,NOVIELLO JOSEPH,REGULATED ACTIVITY(S),,True
387767,78 NORTH MAIN ST,CARVER,DEP REGULATED FACILITY,CROSSROADS COLLISION AND AUTO REPAIR INC,REGULATED ACTIVITY(S),,False
387769,163 PROVIDENCE ST,MILLVILLE,DEP REGULATED FACILITY,CANTERBERRY VILLAGE VIII CONDOMINIUM,REGULATED ACTIVITY(S),,True
387772,SMITH ST,DIGHTON,DEP REGULATED FACILITY,GARCIA BRIAN,REGULATED ACTIVITY(S),,True
387774,HILL ST,HANSON,DEP REGULATED FACILITY,DUNSTAN PROPERTY,REGULATED ACTIVITY(S),,True
387777,55 LYMAN ST,NORTHBOROUGH,DEP REGULATED FACILITY,LYMAN AT 495 CENTER,REGULATED ACTIVITY(S),,True
387788,RENFREW ST,WORCESTER,DEP REGULATED FACILITY,RENFREW ST SEWER EXTENSION,REGULATED ACTIVITY(S),,True
387801,9 PETERS AVE,RUTLAND,DEP REGULATED FACILITY,9 PETERS AVE,REGULATED ACTIVITY(S),,True
387807,980 PARADISE RD,SWAMPSCOTT,DEP REGULATED FACILITY,SUNOCO INC,REGULATED ACTIVITY(S),,True
387809,40 LEE BURBANK HWY,REVERE,DEP REGULATED FACILITY,HERTZ RENTAL,REGULATED ACTIVITY(S),,True
387812,2790 ACUSHNET AVE,NEW BEDFORD,DEP REGULATED FACILITY,HI & LO GAS,REGULATED ACTIVITY(S),320227518,True
387814,52 TARKILN HILL RD,NEW BEDFORD,DEP REGULATED FACILITY,GAS EXPRESS MINI MART,REGULATED ACTIVITY(S),582010994,True
387821,555 OLD ORCHARD RD,EASTHAM,DEP REGULATED FACILITY,EASTHAM DPW YARD & WWTF,REGULATED ACTIVITY(S),,True
387823,PO BOX 376,WESTMINSTER,DEP REGULATED FACILITY,WESTMINSTER TOWN OF,REGULATED ACTIVITY(S),,True
387828,740 MAIN ST,OXFORD,DEP REGULATED FACILITY,SUNOCO INC,REGULATED ACTIVITY(S),,True
387830,219 BROOK ST,CLINTON,DEP REGULATED FACILITY,PAULS REPAIR,REGULATED ACTIVITY(S),,True
387833,1099 MAIN ST,TEWKSBURY,DEP REGULATED FACILITY,TEWKSBURY TOWN OF,REGULATED ACTIVITY(S),,True
387835,170 MAIN ST,MAYNARD,DEP REGULATED FACILITY,JIMMYS GARAGE INC,REGULATED ACTIVITY(S),,True
387837,95 HIGH ST,DANVERS,DEP REGULATED FACILITY,SULLIVAN & SAUCHUK MOTORS INC,REGULATED ACTIVITY(S),,False
387839,BAYARD AVE,SPRINGFIELD,DEP REGULATED FACILITY,BAYARD AVE SEP,REGULATED ACTIVITY(S),,True
387841,DELAWARE AVE,SPRINGFIELD,DEP REGULATED FACILITY,DELAWARE AVE SEP,REGULATED ACTIVITY(S),,True
387843,127 EAST RIVER RD,MIDDLEFIELD,DEP REGULATED FACILITY,ANDREWS DAVID,REGULATED ACTIVITY(S),,True
387845,30 COMMERCE RD,ROCKLAND,DEP REGULATED FACILITY,WRIGHT GREGORY,REGULATED ACTIVITY(S),,False
387852,14 MASSACHUSETTS AVE,HARVARD,RELEASE,BROMFIELD HIGH SCHOOL,WASTE SITE CLEANUP,,True
387854,10 FERN ST,LAKEVILLE,DEP REGULATED FACILITY,MORSE READY MIX,REGULATED ACTIVITY(S),204049766,True
387857,119 COLBURN ST,NORTHBOROUGH,RELEASE,FORMER NORTHBORO FISH & GAME,WASTE SITE CLEANUP,,True
387871,567 CONCORD ST,HOLLISTON,DEP REGULATED FACILITY,PLANET PETROLEUM,REGULATED ACTIVITY(S),,False
387880,100 LANDSDOWNE ST,CAMBRIDGE,DEP REGULATED FACILITY,100 LANDSDOWN STREET,REGULATED ACTIVITY(S),,False
387882,40 POND ST,HANOVER,DEP REGULATED FACILITY,HANOVER TOWN OF,REGULATED ACTIVITY(S),,True
387885,137 NUGGET DR,CHARLTON,DEP REGULATED FACILITY,137 NUGGET DR,REGULATED ACTIVITY(S),,True
387887,GREAT ROAD AND HUDSON RD,STOW,DEP REGULATED FACILITY,VILLAGES AT STOW,REGULATED ACTIVITY(S),,True
387889,FEDERAL ST,BELCHERTOWN,DEP REGULATED FACILITY,TREATMENT WORKS - BELCHERTOWN,REGULATED ACTIVITY(S),,True
387891,174 LAKEVIEW ST,SHARON,DEP REGULATED FACILITY,CAMP GARRETT,REGULATED ACTIVITY(S),,True
387893,284 EAST MAIN ST,AVON,DEP REGULATED FACILITY,AL & BOBS TOWING,REGULATED ACTIVITY(S),,False
387897,489 BEDFORD ST,FALL RIVER,DEP REGULATED FACILITY,FALL RIVER AUTO AUCTION,REGULATED ACTIVITY(S),,True
387905,31 OLD CARRIAGE LN,BECKET,DEP REGULATED FACILITY,LACHAPELLE DENNIS RESIDENCE,REGULATED ACTIVITY(S),,True
387907,27 CLOUGH DR,DRACUT,DEP REGULATED FACILITY,CROSSING AT LOTS 27 - 29 CLOUGH DRIVE,REGULATED ACTIVITY(S),,True
387909,1A MAIN ST,MARION,DEP REGULATED FACILITY,GORMLEY STEPHEN,REGULATED ACTIVITY(S),,True
387911,245 NORTH BEDFORD ST,EAST BRIDGEWATER,DEP REGULATED FACILITY,ARMSTRONG SANDRA,REGULATED ACTIVITY(S),,True
387913,7 MADELINE RD,FALMOUTH,DEP REGULATED FACILITY,CHIAPPISI ALPHONSE,REGULATED ACTIVITY(S),,True
387919,69 PARSONAGE LN,TOPSFIELD,DEP REGULATED FACILITY,ALLEN LEWIS,REGULATED ACTIVITY(S),,True
387921,2 JERUSALEM LN,COHASSET,DEP REGULATED FACILITY,PHILIP AYER,REGULATED ACTIVITY(S),,True
387923,3 CANDLEWOOD DR,ANDOVER,DEP REGULATED FACILITY,TIMOTHY HUSSEY,REGULATED ACTIVITY(S),,True
387926,933 AND 953 VARNUM AVE,LOWELL,DEP REGULATED FACILITY,MANOR VIEW - KELLEY CIRCLE,REGULATED ACTIVITY(S),,True
387928,32 EVERGREEN ST,KINGSTON,DEP REGULATED FACILITY,KINGSTON TOWN OF,REGULATED ACTIVITY(S),,True
387938,6 PARK ROW,MANSFIELD,DEP REGULATED FACILITY,MANSFIELD TOWN OF,REGULATED ACTIVITY(S),,True
387940,SAM RYDER RD,HINGHAM,DEP REGULATED FACILITY,HINGHAM RECYCLING & TRASH TRANSFER STA,REGULATED ACTIVITY(S),,True
387954,33 HOUGHTON RD,WILMINGTON,DEP REGULATED FACILITY,MARY GIUSTO,REGULATED ACTIVITY(S),,True
387956,85 JOHN WISE AVE,ESSEX,DEP REGULATED FACILITY,PAT PERRY,REGULATED ACTIVITY(S),,True
387960,17 HIGHLAND AVE,MANCHESTER,DEP REGULATED FACILITY,CATHERINE HULL,REGULATED ACTIVITY(S),,True
387962,20 ISLAND PARK RD,IPSWICH,DEP REGULATED FACILITY,CINDY NEWTON,REGULATED ACTIVITY(S),,True
387965,COUNTY ST,BERKLEY,DEP REGULATED FACILITY,WASTE MANAGEMENT COUNTY STREET LANDFILL,REGULATED ACTIVITY(S),,True
387976,24 26 AND 8 SEVEN ARTS RD,MONTEREY,DEP REGULATED FACILITY,SHARED SYSTEM SEVEN ARTS ROAD,REGULATED ACTIVITY(S),,True
387986,876 EDGELL RD,FRAMINGHAM,RELEASE,EXXON STATION,WASTE SITE CLEANUP,,True
387989,504 MEDFORD ST,MALDEN,DEP REGULATED FACILITY,EURASIA LT INC DBA AUTO COLLISION,REGULATED ACTIVITY(S),,True
387991,561 CENTRE ST,BOSTON,DEP REGULATED FACILITY,FOUR STAR GAS,REGULATED ACTIVITY(S),,False
387998,WILLET ST,BOSTON,DEP REGULATED FACILITY,WILLET ST / THRUSH ST SEWER EXTENTION,REGULATED ACTIVITY(S),,True
388000,9 MOHEGAN ST,NORFOLK,DEP REGULATED FACILITY,PETER & DIANE RYAN,REGULATED ACTIVITY(S),,True
388003,1 LIBERTY LN,NORFOLK,DEP REGULATED FACILITY,NORFOLK TOWN OF,REGULATED ACTIVITY(S),,True
388005,110 MAIN ST,MONSON,DEP REGULATED FACILITY,MONSON TOWN OF,REGULATED ACTIVITY(S),,True
388011,4 SUMMER ST,HAVERHILL,DEP REGULATED FACILITY,HAVERHILL CITY OF,REGULATED ACTIVITY(S),,True
388014,58 RIVER RD,MERRIMAC,DEP REGULATED FACILITY,LAFAYETTE JAY LACROIX,REGULATED ACTIVITY(S),,True
388024,155 CHURCH ST,HOLLISTON,DEP REGULATED FACILITY,155 CHURCH ST,REGULATED ACTIVITY(S),,True
388043,12 HARRIS ST,NEWBURYPORT,DEP REGULATED FACILITY,VARINOS DENTAL ASSOCIATES,REGULATED ACTIVITY(S),,True
388051,301 MATTAKEESETT ST,PEMBROKE,DEP REGULATED FACILITY,GERBICK RICHARD & JAQUELINE,REGULATED ACTIVITY(S),,True
388053,53 BONNEY HILL RD,HANSON,DEP REGULATED FACILITY,KENNEY FRANK,REGULATED ACTIVITY(S),,True
388055,10 DOVER ST,NORWELL,DEP REGULATED FACILITY,EVANS LANI,REGULATED ACTIVITY(S),,True
388057,11 RIDGE RD,MARSHFIELD,DEP REGULATED FACILITY,MARSHFIELD YACHT CLUB,REGULATED ACTIVITY(S),,True
388059,15 COVE POINT LN,BARNSTABLE,DEP REGULATED FACILITY,GUTIERREZ ARTHUR,REGULATED ACTIVITY(S),,True
388065,WAMPANOAG WAY,NANTUCKET,DEP REGULATED FACILITY,GREAT POINT PARTNERS LLC,REGULATED ACTIVITY(S),,True
388072,36 BARTLET ST,ANDOVER,DEP REGULATED FACILITY,ANDOVER TOWN OF,REGULATED ACTIVITY(S),,True
388075,9 MAIN ST,TEMPLETON,DEP REGULATED FACILITY,TEMPLETON TOWN OF,REGULATED ACTIVITY(S),,True
388079,60 HEMLOCK LN,HALIFAX,DEP REGULATED FACILITY,HALIFAX HIGHWAY DEPT,REGULATED ACTIVITY(S),,True
388081,29 DEPOT ST,DOUGLAS,DEP REGULATED FACILITY,DOUGLAS TOWN OF,REGULATED ACTIVITY(S),,True
388093,182 CRAWFORD RD,OAKHAM,DEP REGULATED FACILITY,FORWARD ENTERPRISES,REGULATED ACTIVITY(S),,True
388094,44 SUNNY HILL RD,LUNENBURG,DEP REGULATED FACILITY,44 SUNNY HILL RD,REGULATED ACTIVITY(S),,True
388098,1715 BROADWAY,SAUGUS,DEP REGULATED FACILITY,LAVIN JOHN W,REGULATED ACTIVITY(S),,False
388105,34 BEACH RD,GLOUCESTER,DEP REGULATED FACILITY,BASS ROCKS GOLF CLUB,REGULATED ACTIVITY(S),,True
388124,4417 MAIN ST,PALMER,DEP REGULATED FACILITY,PALMER TOWN OF,REGULATED ACTIVITY(S),,True
388127,1204 MAIN ST,HOLDEN,DEP REGULATED FACILITY,HOLDEN TOWN OF,REGULATED ACTIVITY(S),,True
388131,19 WASHINGTON ST,SHERBORN,DEP REGULATED FACILITY,SHERBORN TOWN OF,REGULATED ACTIVITY(S),,True
388135,871 TAUNTON AVE,SEEKONK,DEP REGULATED FACILITY,SEEKONK DPW,REGULATED ACTIVITY(S),,True
388140,120 PRESCOTT ST,WEST BOYLSTON,DEP REGULATED FACILITY,WEST BOYLSTON TOWN OF,REGULATED ACTIVITY(S),,True
388144,191 CABOT ST,BEVERLY,DEP REGULATED FACILITY,BEVERLY CITY OF,REGULATED ACTIVITY(S),,True
388149,240 SMITH ST,NORTH ATTLEBOROUGH,DEP REGULATED FACILITY,NORTH ATTLEBOROUGH TOWN OF,REGULATED ACTIVITY(S),,True
388152,1 BURROUGHS ST,DANVERS,DEP REGULATED FACILITY,DANVERS TOWN OF,REGULATED ACTIVITY(S),,True
388154,273 WESTERN AVE,GLOUCESTER,DEP REGULATED FACILITY,JOSEPH CURCURU,REGULATED ACTIVITY(S),,True
388158,8 CHARLTON ST,OXFORD,RELEASE,PETER LAMOUNTAIN PROPERTY,WASTE SITE CLEANUP,,True
388159,ISLAND RD,ESSEX,DEP REGULATED FACILITY,TOWN OF ESSEX,REGULATED ACTIVITY(S),,True
388161,52 B WEST STATE ST,GRANBY,DEP REGULATED FACILITY,BILLS AUTOBODY,REGULATED ACTIVITY(S),,True
388176,92 INTERLACKEN RD,STOCKBRIDGE,DEP REGULATED FACILITY,KOPPERL JOAN RESIDENCE,REGULATED ACTIVITY(S),,True
388188,20 LAKE AVE,FALL RIVER,DEP REGULATED FACILITY,ROBERTS KEITH,REGULATED ACTIVITY(S),,True
388190,220 OLD MAIN ST,LAKEVILLE,DEP REGULATED FACILITY,UNDERWOOD GALLEN,REGULATED ACTIVITY(S),,True
388192,12 SHORT ST,PLYMOUTH,DEP REGULATED FACILITY,LEVESQUE JESSE,REGULATED ACTIVITY(S),,True
388194,328-330 DEDHAM ST,WRENTHAM,DEP REGULATED FACILITY,FEDERICO REALTY TRUST,REGULATED ACTIVITY(S),,True
388196,21 CAPTAIN PIERCE RD,SCITUATE,DEP REGULATED FACILITY,CLARK MARY,REGULATED ACTIVITY(S),,True
388198,SLOCUM RD,DARTMOUTH,DEP REGULATED FACILITY,SLOCUM FARMS SUBDIVISION,REGULATED ACTIVITY(S),,True
388200,LOT G GRISWOLD LN,DUXBURY,DEP REGULATED FACILITY,DEER RUN RESIDENTIAL SUBDIVISION,REGULATED ACTIVITY(S),,True
388207,11 FLETCHER ST,NORTHBRIDGE,DEP REGULATED FACILITY,NORTHBRIDGE TOWN OF DPW,REGULATED ACTIVITY(S),,True
388210,485 MAIN ST,DENNIS,DEP REGULATED FACILITY,DENNIS TOWN OF,REGULATED ACTIVITY(S),,True
388215,242 CHURCH ST,CLINTON,DEP REGULATED FACILITY,CLINTON TOWN OF,REGULATED ACTIVITY(S),,True
388219,200 SPRINGS RD,BEDFORD,DEP REGULATED FACILITY,ENRM VA HOSPITAL,REGULATED ACTIVITY(S),,True
388221,8 NORTONS PT,MANCHESTER,DEP REGULATED FACILITY,ANITA BREWER-SILJEHOLM,REGULATED ACTIVITY(S),,True
388223,91 WATERWAYS,MASHPEE,DEP REGULATED FACILITY,CORDA VICTOR,REGULATED ACTIVITY(S),,True
388226,ROUTE 5 BONDIS IS,AGAWAM,DEP REGULATED FACILITY,RESOURCE CONTROL COMPOSTING INC,REGULATED ACTIVITY(S),,False
388228,711 EAST MAIN ST,CHICOPEE,DEP REGULATED FACILITY,PRIMA ELECTRO NORTH AMERICA LLC,REGULATED ACTIVITY(S),061591804,True
388231,115 BRANCH ST,SCITUATE,DEP REGULATED FACILITY,PURDY SHIRLEY,REGULATED ACTIVITY(S),,True
388241,2 ORCUTT ST,ADAMS,DEP REGULATED FACILITY,GREYLOCK ICE & FUEL,REGULATED ACTIVITY(S),,False
388250,JULIA LN,PEPPERELL,DEP REGULATED FACILITY,JULIA LANE SEWER EXTENSION,REGULATED ACTIVITY(S),,True
388259,MA TPKE W MM 23,BLANDFORD,DEP REGULATED FACILITY,MA DEPT OF TRANSPORTATION,REGULATED ACTIVITY(S),,True
388267,PUDDING HOLLOW RD,HAWLEY,DEP REGULATED FACILITY,BRIDGE H-13-006,REGULATED ACTIVITY(S),,True
388270,4 UXBRIDGE RD,SUTTON,DEP REGULATED FACILITY,SUTTON TOWN OF,REGULATED ACTIVITY(S),,True
388279,154 HURLBURT RD,GREAT BARRINGTON,DEP REGULATED FACILITY,CHARLES W AGAR FUEL OIL CORP INC,REGULATED ACTIVITY(S),042176879,True
388281,197 ASHBY RD,ASHBURNHAM,DEP REGULATED FACILITY,197 ASHBY RD,REGULATED ACTIVITY(S),,True
388292,320 SALEM RD,BILLERICA,DEP REGULATED FACILITY,EAST BILLERICA SHELL,REGULATED ACTIVITY(S),,True
388295,599 SANTUIT RD,BARNSTABLE,DEP REGULATED FACILITY,PAPATHANASIOU ANDY,REGULATED ACTIVITY(S),,True
388297,DEWEY STREET EXT,FALL RIVER,DEP REGULATED FACILITY,ALDEN RAY LLC,REGULATED ACTIVITY(S),,True
388299,74 TILDEN RD,SCITUATE,DEP REGULATED FACILITY,WALKER DWIGHT,REGULATED ACTIVITY(S),,True
388301,204 PINE ST,EAST BRIDGEWATER,DEP REGULATED FACILITY,CAIN DONNA,REGULATED ACTIVITY(S),,True
388303,57 DEAN ST,RAYNHAM,DEP REGULATED FACILITY,HARDIMAN WALTER,REGULATED ACTIVITY(S),,True
388305,LAUGHLIN DR AND ELM ST,RAYNHAM,DEP REGULATED FACILITY,THE VILLAGE AT WILDFLOWER GREEN,REGULATED ACTIVITY(S),,True
388307,1462 BROADWAY,HAVERHILL,DEP REGULATED FACILITY,JO GURCIULLO,REGULATED ACTIVITY(S),,True
388321,375 MERRIMACK ST,LOWELL,DEP REGULATED FACILITY,LOWELL CITY OF,REGULATED ACTIVITY(S),,True
388324,308 MAIN ST,STURBRIDGE,DEP REGULATED FACILITY,STURBRIDGE TOWN OF,REGULATED ACTIVITY(S),,True
388326,34 BROADWAY,ROCKPORT,DEP REGULATED FACILITY,ROCKPORT TOWN OF,REGULATED ACTIVITY(S),,True
388330,BALDWINVILLE RD,TEMPLETON,DEP REGULATED FACILITY,DAY MILL TOWNHOUSES,REGULATED ACTIVITY(S),,True
388332,1 MAIN ST,UPTON,DEP REGULATED FACILITY,UPTON TOWN OF,REGULATED ACTIVITY(S),,True
388334,29 DEXTER LN,ROCHESTER,DEP REGULATED FACILITY,ROCHESTER POLICE DEPT,REGULATED ACTIVITY(S),,True
388341,25 HIGH RD,NEWBURY,DEP REGULATED FACILITY,NEWBURY TOWN OF,REGULATED ACTIVITY(S),,True
388343,17 MAIN ST,LUNENBURG,DEP REGULATED FACILITY,LUNENBURG TOWN OF,REGULATED ACTIVITY(S),,True
388345,3 WASHBURN SQ,LEICESTER,DEP REGULATED FACILITY,LEICESTER TOWN OF,REGULATED ACTIVITY(S),,True
388350,81 MAIN ST,SWANSEA,DEP REGULATED FACILITY,SWANSEA TOWN OF,REGULATED ACTIVITY(S),,True
388355,472 MAIN ST,ACTON,DEP REGULATED FACILITY,ACTON TOWN OF,REGULATED ACTIVITY(S),,True
388357,157 PAWTUCKET BLVD,LOWELL,RELEASE,HAMEL BROTHERS SERVICE INC,WASTE SITE CLEANUP,,True
388360,21 CAPTAIN KEAVY WAY,DENNIS,DEP REGULATED FACILITY,O'CONNOR MICHELE & PAUL,REGULATED ACTIVITY(S),,True
388362,INTERSECTION OF COUNTY AND TIFFANY ST,ATTLEBORO,DEP REGULATED FACILITY,LANTHIER FARMS SUBDIVISION,REGULATED ACTIVITY(S),,True
388377,498 GROTON RD,WESTFORD,RELEASE,GREYSTONE CONVENIENCE,WASTE SITE CLEANUP,,True
388378,MENAUHANT RD,FALMOUTH,DEP REGULATED FACILITY,LITTLE POND OUTLET,REGULATED ACTIVITY(S),,True
388385,3 WASHINGTON ST,NORTH READING,DEP REGULATED FACILITY,VIKING TREE INC,REGULATED ACTIVITY(S),,False
388394,115 EAST HOWARD ST,QUINCY,DEP REGULATED FACILITY,FORE RIVER SHIPYARD INC,REGULATED ACTIVITY(S),043164001,True
388398,924 WASHINGTON ST,HOLLISTON,DEP REGULATED FACILITY,924 WASHINGTON ST,REGULATED ACTIVITY(S),,True
388400,500 SOUTH ST W,RAYNHAM,DEP REGULATED FACILITY,ASPEN DENTAL,REGULATED ACTIVITY(S),263725619,True
388402,RTE 90,FRAMINGHAM,DEP REGULATED FACILITY,MA TURNPIKE AUTHORITY,REGULATED ACTIVITY(S),,True
388404,RTE 90,WESTON,DEP REGULATED FACILITY,MA TURNPIKE AUTHORITY,REGULATED ACTIVITY(S),,True
388406,APPALOOSA CIR,HOPKINTON,DEP REGULATED FACILITY,EQUUS HILL ESTATES,REGULATED ACTIVITY(S),,True
388417,63 NORTH MAIN ST,WEST BRIDGEWATER,DEP REGULATED FACILITY,WEST BRIDGEWATER TOWN OF,REGULATED ACTIVITY(S),,True
388426,753 DALTON DIVISION RD,DALTON,DEP REGULATED FACILITY,SILVER MAPLE FARM,REGULATED ACTIVITY(S),,True
