Year,PWSName,ContaminantGroup,RaworFinished,Result
2024,BOLTON COUNTRY MANOR,NITRAT,F,1
2024,BOLTON COUNTRY MANOR,NITRAT,R,2
2024,BOLTON COUNTRY MANOR,PFAS,F,19
2024,BOLTON COUNTRY MANOR,PFAS,R,38
2024,BOLTON COUNTRY MANOR,RADIO,F,1
2024,BOLTON COUNTRY MANOR,SECCON,F,2
2024,BOLTON COUNTRY MANOR,SECCON,R,4
2024,BOLTON COUNTRY MANOR,SOC,F,45
2024,BOLTON COUNTRY MANOR,THM,F,5
2024,BOLTON COUNTRY MANOR,VOC,F,60
2024,BOLTON COUNTRY MANOR,VOC,R,120
2024,BOLTON LIBRARY AND SAFETY FACILITY,NITRAT,F,2
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,HAA5,F,6
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,INORG,F,1
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,INORG,R,2
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,NITRAT,F,1
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,NITRAT,R,2
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,NITRIT,F,1
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,NITRIT,R,2
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,PFAS,F,114
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,PFAS,R,76
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,SECCON,F,18
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,SECCON,R,4
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,SOC,F,46
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,SOC,R,2
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,THM,F,5
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,VOC,F,56
2024,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,VOC,R,112
2024,BOLTON ORCHARDS,NITRAT,F,1
2024,BOLTON ORCHARDS,NITRIT,F,1
2024,BOLTON ORCHARDS,SODIUM,F,1
2024,BOLTON SPRING FARM,INORG,F,2
2024,BOLTON SPRING FARM,NITRAT,F,1
2024,BOLTON SPRING FARM,NITRIT,F,1
2024,BONDSVILLE FIRE AND WATER DISTRICT,HAA5,F,12
2024,BONDSVILLE FIRE AND WATER DISTRICT,INORG,F,13
2024,BONDSVILLE FIRE AND WATER DISTRICT,NITRAT,F,3
2024,BONDSVILLE FIRE AND WATER DISTRICT,NITRIT,F,1
2024,BONDSVILLE FIRE AND WATER DISTRICT,PFAS,F,57
2024,BONDSVILLE FIRE AND WATER DISTRICT,SECCON,F,4
2024,BONDSVILLE FIRE AND WATER DISTRICT,SECCON,R,4
2024,BONDSVILLE FIRE AND WATER DISTRICT,SOC,F,90
2024,BONDSVILLE FIRE AND WATER DISTRICT,THM,F,10
2024,BONDSVILLE FIRE AND WATER DISTRICT,VOC,F,128
2024,BONDU LLC,NITRAT,F,1
2024,BONDU LLC,SECCON,F,4
2024,BONDU LLC,SODIUM,F,2
2024,BONNIE RIGG CAMPING CLUB INC,NITRAT,F,2
2024,BOSE CORPORATION (688 GREAT ROAD),INORG,F,15
2024,BOSE CORPORATION (688 GREAT ROAD),INORG,R,16
2024,BOSE CORPORATION (688 GREAT ROAD),NITRAT,F,5
2024,BOSE CORPORATION (688 GREAT ROAD),NITRAT,R,10
2024,BOSE CORPORATION (688 GREAT ROAD),PFAS,F,38
2024,BOSE CORPORATION (688 GREAT ROAD),PFAS,R,152
2024,BOSE CORPORATION (688 GREAT ROAD),SECCON,F,2
2024,BOSE CORPORATION (688 GREAT ROAD),SECCON,R,8
2024,BOSE CORPORATION (688 GREAT ROAD),SOC,F,45
2024,BOSE CORPORATION (688 GREAT ROAD),VOC,F,61
2024,BOSE CORPORATION (688 GREAT ROAD),VOC,R,122
2024,BOURNE WATER DISTRICT,INORG,F,7
2024,BOURNE WATER DISTRICT,NITRAT,F,8
2024,BOURNE WATER DISTRICT,PCE,F,24
2024,BOURNE WATER DISTRICT,PFAS,F,532
2024,BOURNE WATER DISTRICT,SODIUM,F,7
2024,BOURNE WATER DISTRICT,VOC,F,560
2024,BOXBORO GREEN PLAZA,NITRAT,F,1
2024,BOXBORO GREEN PLAZA,SECCON,F,23
2024,BOXBOROUGH COMMONS (629 MASS AVE),NITRAT,F,1
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,INORG,F,3
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,INORG,R,2
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,NITRAT,F,1
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,NITRIT,F,1
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,PFAS,F,228
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,SECCON,F,27
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,SECCON,R,3
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,SOC,F,45
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,SODIUM,F,3
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,SODIUM,R,3
2024,BOXBOROUGH EXECUTIVE OFFICE CENTER,VOC,F,56
2024,BOXBOROUGH MUNICIPAL BUILDINGS,HAA5,F,12
2024,BOXBOROUGH MUNICIPAL BUILDINGS,INORG,F,2
2024,BOXBOROUGH MUNICIPAL BUILDINGS,INORG,R,1
2024,BOXBOROUGH MUNICIPAL BUILDINGS,NITRAT,F,1
2024,BOXBOROUGH MUNICIPAL BUILDINGS,NITRIT,F,1
2024,BOXBOROUGH MUNICIPAL BUILDINGS,PFAS,F,19
2024,BOXBOROUGH MUNICIPAL BUILDINGS,RADIO,F,6
2024,BOXBOROUGH MUNICIPAL BUILDINGS,RADIO,R,6
2024,BOXBOROUGH MUNICIPAL BUILDINGS,SECCON,F,5
2024,BOXBOROUGH MUNICIPAL BUILDINGS,SECCON,R,5
2024,BOXBOROUGH MUNICIPAL BUILDINGS,SOC,F,45
2024,BOXBOROUGH MUNICIPAL BUILDINGS,THM,F,10
2024,BOXBOROUGH MUNICIPAL BUILDINGS,VOC,F,54
2024,BOXBOROUGH MUNICIPAL BUILDINGS,VOC,R,54
2024,BOXBOROUGH REGENCY,HAA5,F,6
2024,BOXBOROUGH REGENCY,INORG,F,1
2024,BOXBOROUGH REGENCY,INORG,R,4
2024,BOXBOROUGH REGENCY,NITRAT,F,1
2024,BOXBOROUGH REGENCY,NITRAT,R,4
2024,BOXBOROUGH REGENCY,NITRIT,F,1
2024,BOXBOROUGH REGENCY,NITRIT,R,4
2024,BOXBOROUGH REGENCY,PFAS,F,19
2024,BOXBOROUGH REGENCY,SECCON,F,18
2024,BOXBOROUGH REGENCY,SECCON,R,72
2024,BOXBOROUGH REGENCY,SOC,F,45
2024,BOXBOROUGH REGENCY,SODIUM,R,4
2024,BOXBOROUGH REGENCY,THM,F,5
2024,BOXBOROUGH REGENCY,VOC,F,56
2024,BOXBOROUGH REGENCY,VOC,R,224
2024,BOXFORD COMMUNITY STORE INC,NITRAT,F,1
2024,BOXFORD COMMUNITY STORE INC,NITRIT,F,1
2024,BOXFORD COMMUNITY STORE INC,SECCON,F,1
2024,BOXFORD COMMUNITY STORE INC,SODIUM,F,1
2024,BOXFORD COMMUNITY STORE INC,VOC,F,60
2024,BOXFORD MEETING PLACE,NITRAT,F,1
2024,BOXFORD MEETING PLACE,NITRIT,F,1
2024,BOXFORD MEETING PLACE,SODIUM,F,1
2024,BOXFORD POLICE STATION,INORG,F,5
2024,BOXFORD POLICE STATION,INORG,R,5
2024,BOXFORD POLICE STATION,NITRAT,F,1
2024,BOXFORD POLICE STATION,PFAS,F,76
2024,BOXFORD POLICE STATION,PFAS,R,36
2024,BOXFORD POLICE STATION,SECCON,F,2
2024,BOXFORD POLICE STATION,SECCON,R,1
2024,BOXFORD POLICE STATION,SOC,F,45
2024,BOXFORD POLICE STATION,VOC,F,60
2024,BOYLSTON WATER DISTRICT,HAA5,F,6
2024,BOYLSTON WATER DISTRICT,INORG,F,5
2024,BOYLSTON WATER DISTRICT,NITRAT,F,5
2024,BOYLSTON WATER DISTRICT,PFAS,F,114
2024,BOYLSTON WATER DISTRICT,RADIO,F,2
2024,BOYLSTON WATER DISTRICT,SECCON,F,2
2024,BOYLSTON WATER DISTRICT,SOC,F,225
2024,BOYLSTON WATER DISTRICT,THM,F,10
2024,BOYLSTON WATER DISTRICT,VOC,F,279
2024,BRAINTREE WATER AND SEWER DEPT.,HAA5,F,96
2024,BRAINTREE WATER AND SEWER DEPT.,INORG,F,27
2024,BRAINTREE WATER AND SEWER DEPT.,NITRAT,F,1
2024,BRAINTREE WATER AND SEWER DEPT.,PFAS,F,228
2024,BRAINTREE WATER AND SEWER DEPT.,SECCON,F,31
2024,BRAINTREE WATER AND SEWER DEPT.,SOC,F,90
2024,BRAINTREE WATER AND SEWER DEPT.,THM,F,80
2024,BRAINTREE WATER AND SEWER DEPT.,VOC,F,120
2024,BRANCH FARM CONDO ASSN,NITRAT,F,1
2024,BRANCH FARM CONDO ASSN,NITRIT,F,1
2024,BRANCH FARM CONDO ASSN,SODIUM,F,1
2024,BREEZY PICNIC GROUNDS,NITRAT,F,1
2024,BRETON ESTATES,NITRAT,F,2
2024,BRETON ESTATES,PFAS,F,38
2024,BRETON ESTATES,SECCON,F,8
2024,BRETON ESTATES,SOC,F,90
2024,BRETON ESTATES,VOC,F,128
2024,BREWSTER WATER DEPARTMENT,HAA5,F,96
2024,BREWSTER WATER DEPARTMENT,NITRAT,F,5
2024,BREWSTER WATER DEPARTMENT,PCE,F,23
2024,BREWSTER WATER DEPARTMENT,PFAS,F,152
2024,BREWSTER WATER DEPARTMENT,SECCON,F,95
2024,BREWSTER WATER DEPARTMENT,THM,F,100
2024,BREWSTER WATER DEPARTMENT,VOC,F,112
2024,BRIARCLIFF MOTEL,NITRAT,F,1
2024,BRIARCLIFF MOTEL,SODIUM,F,1
2024,BRIARWOOD TOWNHOMES,NITRAT,F,1
2024,BRIARWOOD TOWNHOMES,NITRIT,F,1
2024,BRIARWOOD TOWNHOMES,PFAS,F,19
2024,BRIARWOOD TOWNHOMES,RADIO,F,1
2024,BRIARWOOD TOWNHOMES,SECCON,F,2
2024,BRIARWOOD TOWNHOMES,SOC,F,45
2024,BRIARWOOD TOWNHOMES,VOC,F,64
2024,BRICKSTONE KITCHEN,NITRAT,F,1
2024,BRICKSTONE KITCHEN,NITRIT,F,1
2024,BRICKSTONE KITCHEN,SECCON,F,18
2024,BRIDGEWATER WATER DEPARTMENT,HAA5,F,96
2024,BRIDGEWATER WATER DEPARTMENT,INORG,F,42
2024,BRIDGEWATER WATER DEPARTMENT,NITRAT,F,6
2024,BRIDGEWATER WATER DEPARTMENT,NITRIT,F,3
2024,BRIDGEWATER WATER DEPARTMENT,PCE,F,17
2024,BRIDGEWATER WATER DEPARTMENT,PFAS,F,627
2024,BRIDGEWATER WATER DEPARTMENT,PFAS,R,19
2024,BRIDGEWATER WATER DEPARTMENT,SECCON,F,13
2024,BRIDGEWATER WATER DEPARTMENT,SOC,F,180
2024,BRIDGEWATER WATER DEPARTMENT,THM,F,80
2024,BRIDGEWATER WATER DEPARTMENT,VOC,F,177
2024,BRIGGSVILLE WATER DISTRICT,INORG,F,1
2024,BRIGGSVILLE WATER DISTRICT,NITRAT,F,1
2024,BRIGGSVILLE WATER DISTRICT,PCE,F,2
2024,BRIGGSVILLE WATER DISTRICT,PFAS,F,19
2024,BRIGGSVILLE WATER DISTRICT,RADIO,F,3
2024,BRIGGSVILLE WATER DISTRICT,SECCON,F,2
2024,BRIGGSVILLE WATER DISTRICT,SECCON,R,2
2024,BRIGGSVILLE WATER DISTRICT,VOC,F,222
2024,BRIGHT HORIZONS DAYCARE,INORG,F,1
2024,BRIGHT HORIZONS DAYCARE,NITRAT,F,1
2024,BRIGHT HORIZONS DAYCARE,PFAS,F,76
2024,BRIGHT HORIZONS DAYCARE,PFAS,R,19
2024,BRIGHT HORIZONS DAYCARE,RADIO,F,1
2024,BRIGHT HORIZONS DAYCARE,RADIO,R,1
2024,BRIGHT HORIZONS DAYCARE,SECCON,F,19
2024,BRIGHT HORIZONS DAYCARE,SECCON,R,1
2024,BRIGHT HORIZONS DAYCARE,SOC,F,45
2024,BRIGHT HORIZONS DAYCARE,SODIUM,F,1
2024,BRIGHT HORIZONS DAYCARE,SODIUM,R,1
2024,BRIGHT HORIZONS DAYCARE,VOC,F,56
2024,BRIMFIELD ELEMENTARY SCHOOL,INORG,F,1
2024,BRIMFIELD ELEMENTARY SCHOOL,NITRAT,F,1
2024,BRIMFIELD ELEMENTARY SCHOOL,PFAS,F,19
2024,BRIMFIELD ELEMENTARY SCHOOL,SECCON,F,2
2024,BRIMFIELD ELEMENTARY SCHOOL,SOC,F,45
2024,BRIMFIELD ELEMENTARY SCHOOL,VOC,F,112
2024,BRIMFIELD HOUSING AUTHORITY,INORG,F,1
2024,BRIMFIELD HOUSING AUTHORITY,NITRAT,F,1
2024,BRIMFIELD HOUSING AUTHORITY,PFAS,F,19
2024,BRIMFIELD HOUSING AUTHORITY,SOC,F,45
2024,BRIMFIELD HOUSING AUTHORITY,VOC,F,60
2024,BRIMFIELD WINERY AND CIDERY,NITRAT,F,1
2024,BRIMFIELD WINERY AND CIDERY,NITRIT,F,1
2024,BRIMFIELD WINERY AND CIDERY,PFAS,F,19
2024,BRIMFIELD WINERY AND CIDERY,SECCON,F,2
2024,BRIMFIELD WINERY AND CIDERY,SODIUM,F,1
2024,BRIMFIELD WINERY AND CIDERY,VOC,F,60
2024,BROCKTON WATER DEPARTMENT,HAA5,F,216
2024,BROCKTON WATER DEPARTMENT,INORG,F,14
2024,BROCKTON WATER DEPARTMENT,NITRAT,F,1
2024,BROCKTON WATER DEPARTMENT,NITRIT,F,1
2024,BROCKTON WATER DEPARTMENT,PFAS,F,38
2024,BROCKTON WATER DEPARTMENT,PFAS,R,19
2024,BROCKTON WATER DEPARTMENT,THM,F,180
2024,BROCKTON WATER DEPARTMENT,VOC,F,62
2024,BROOK VILLAGE CONDOMINIUM,INORG,F,14
2024,BROOK VILLAGE CONDOMINIUM,INORG,R,39
2024,BROOK VILLAGE CONDOMINIUM,NITRAT,F,1
2024,BROOK VILLAGE CONDOMINIUM,NITRAT,R,3
2024,BROOK VILLAGE CONDOMINIUM,NITRIT,F,1
2024,BROOK VILLAGE CONDOMINIUM,NITRIT,R,3
2024,BROOK VILLAGE CONDOMINIUM,PFAS,F,76
2024,BROOK VILLAGE CONDOMINIUM,RADIO,F,3
2024,BROOK VILLAGE CONDOMINIUM,SECCON,F,8
2024,BROOK VILLAGE CONDOMINIUM,SECCON,R,27
2024,BROOK VILLAGE CONDOMINIUM,SOC,F,45
2024,BROOK VILLAGE CONDOMINIUM,VOC,F,56
2024,BROOK VILLAGE CONDOMINIUM,VOC,R,168
2024,BROOKFIELD MEADOWS MHP,INORG,F,14
2024,BROOKFIELD MEADOWS MHP,NITRAT,F,1
2024,BROOKFIELD MEADOWS MHP,NITRIT,F,1
2024,BROOKFIELD MEADOWS MHP,PFAS,F,19
2024,BROOKFIELD MEADOWS MHP,SECCON,F,2
2024,BROOKFIELD MEADOWS MHP,SOC,F,45
2024,BROOKFIELD MEADOWS MHP,VOC,F,60
2024,BROOKFIELD WATER DEPARTMENT,HAA5,F,6
2024,BROOKFIELD WATER DEPARTMENT,INORG,F,1
2024,BROOKFIELD WATER DEPARTMENT,NITRAT,F,1
2024,BROOKFIELD WATER DEPARTMENT,NITRIT,F,1
2024,BROOKFIELD WATER DEPARTMENT,PFAS,F,19
2024,BROOKFIELD WATER DEPARTMENT,PFAS,R,76
2024,BROOKFIELD WATER DEPARTMENT,RADIO,F,2
2024,BROOKFIELD WATER DEPARTMENT,SECCON,F,10
2024,BROOKFIELD WATER DEPARTMENT,SECCON,R,8
2024,BROOKFIELD WATER DEPARTMENT,SOC,F,45
2024,BROOKFIELD WATER DEPARTMENT,THM,F,5
2024,BROOKFIELD WATER DEPARTMENT,VOC,F,56
2024,BROOKHOUSE SPORTS PUB AND RESTAURANT,NITRAT,F,1
2024,BROOKHOUSE SPORTS PUB AND RESTAURANT,SECCON,F,4
2024,BROOKHOUSE SPORTS PUB AND RESTAURANT,SECCON,R,4
2024,BROOKHOUSE SPORTS PUB AND RESTAURANT,SODIUM,F,1
2024,BROOKSIDE MOBILE HOME PARK,NITRAT,F,1
2024,BROOKSIDE MOBILE HOME PARK,PFAS,F,19
2024,BROOKSIDE MOBILE HOME PARK,SOC,F,45
2024,BROOKSIDE MOBILE HOME PARK,VOC,F,56
2024,BROOKSIDE VILLAGE,HAA5,F,6
2024,BROOKSIDE VILLAGE,INORG,F,1
2024,BROOKSIDE VILLAGE,NITRAT,F,1
2024,BROOKSIDE VILLAGE,PFAS,F,19
2024,BROOKSIDE VILLAGE,SECCON,F,2
2024,BROOKSIDE VILLAGE,SECCON,R,4
2024,BROOKSIDE VILLAGE,SOC,F,45
2024,BROOKSIDE VILLAGE,THM,F,5
2024,BROOKSIDE VILLAGE,VOC,F,60
2024,BROOMFIELD LABORATORIES,INORG,F,13
2024,BROOMFIELD LABORATORIES,NITRAT,F,1
2024,BROOMFIELD LABORATORIES,PFAS,F,19
2024,BROOMFIELD LABORATORIES,SECCON,F,5
2024,BROOMFIELD LABORATORIES,SOC,F,45
2024,BROOMFIELD LABORATORIES,VOC,F,56
2024,BROWN BILLONE CLUB,NITRAT,F,1
2024,BROWN BILLONE CLUB,NITRIT,F,1
2024,BROWN BILLONE CLUB,SECCON,F,1
2024,BROWN BILLONE CLUB,SODIUM,F,1
2024,BROWNIES CABINS,NITRAT,F,2
2024,BROWNIES CABINS,NITRIT,F,2
2024,BUCKLAND RECREATION FACILITY,NITRAT,F,1
2024,BUCKLAND RECREATION FACILITY,SECCON,F,6
2024,BUEL LAKE ASSOCIATES LLC,NITRAT,F,1
2024,BUEL LAKE ASSOCIATES LLC,SECCON,F,4
2024,BUEL LAKE ASSOCIATES LLC,SECCON,R,4
2024,BUEL LAKE ASSOCIATES LLC,SODIUM,F,1
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,INORG,F,14
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,INORG,R,2
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,NITRAT,F,1
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,NITRAT,R,2
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,NITRIT,F,1
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,NITRIT,R,2
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,PFAS,F,19
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,RADIO,F,6
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,RADIO,R,2
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,SECCON,F,3
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,SECCON,R,2
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,SOC,F,45
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,VOC,F,60
2024,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,VOC,R,120
2024,BUFFUMVILLE PARK,INORG,F,1
2024,BUFFUMVILLE PARK,NITRAT,F,1
2024,BUFFUMVILLE PARK,NITRIT,F,1
2024,BURLINGTON WATER DEPT,HAA5,F,138
2024,BURLINGTON WATER DEPT,INORG,F,54
2024,BURLINGTON WATER DEPT,NITRAT,F,12
2024,BURLINGTON WATER DEPT,NITRIT,F,12
2024,BURLINGTON WATER DEPT,PCE,F,6
2024,BURLINGTON WATER DEPT,PFAS,F,228
2024,BURLINGTON WATER DEPT,PFAS,R,1634
2024,BURLINGTON WATER DEPT,SECCON,F,36
2024,BURLINGTON WATER DEPT,SECCON,R,8
2024,BURLINGTON WATER DEPT,THM,F,115
2024,BURLINGTON WATER DEPT,VOC,F,64
2024,BUSINESS PARK WEST CONDOMINIUM TRUST,INORG,F,1
2024,BUSINESS PARK WEST CONDOMINIUM TRUST,NITRAT,F,1
2024,BUSINESS PARK WEST CONDOMINIUM TRUST,PFAS,F,76
2024,BUSINESS PARK WEST CONDOMINIUM TRUST,SECCON,F,1
2024,BUSINESS PARK WEST CONDOMINIUM TRUST,SOC,F,45
2024,BUSINESS PARK WEST CONDOMINIUM TRUST,VOC,F,120
2024,BUTTER BROOK CROSSING GOLF CLUB,NITRAT,F,1
2024,BUTTERNUT BASIN INC,NITRAT,F,2
2024,BUTTERNUT BASIN INC,SECCON,F,4
2024,BUTTERNUT BASIN INC,SECCON,R,4
2024,BUTTERNUT FARM GOLF CLUB,NITRAT,F,1
2024,BUTTERNUT FARM GOLF CLUB,NITRIT,F,1
2024,BUTTERNUT FARM GOLF CLUB,SECCON,F,20
2024,BUTTERNUT FARM GOLF CLUB,SECCON,R,2
2024,BUTTERNUT FARM GOLF CLUB,SODIUM,F,1
2024,BUZZARDS BAY WATER DISTRICT,INORG,F,4
2024,BUZZARDS BAY WATER DISTRICT,NITRAT,F,4
2024,BUZZARDS BAY WATER DISTRICT,PFAS,F,171
2024,BUZZARDS BAY WATER DISTRICT,PFAS,R,38
2024,BUZZARDS BAY WATER DISTRICT,SECCON,F,90
2024,BUZZARDS BAY WATER DISTRICT,SODIUM,F,1
2024,BYFIELD WATER DISTRICT,HAA5,F,12
2024,BYFIELD WATER DISTRICT,INORG,F,6
2024,BYFIELD WATER DISTRICT,NITRAT,F,2
2024,BYFIELD WATER DISTRICT,PFAS,F,57
2024,BYFIELD WATER DISTRICT,SECCON,F,28
2024,BYFIELD WATER DISTRICT,SECCON,R,18
2024,BYFIELD WATER DISTRICT,SOC,F,45
2024,BYFIELD WATER DISTRICT,THM,F,10
2024,BYFIELD WATER DISTRICT,VOC,F,124
2024,CADY BROOK CROSSING CONDOMINIUMS,INORG,F,2
2024,CADY BROOK CROSSING CONDOMINIUMS,NITRAT,F,1
2024,CADY BROOK CROSSING CONDOMINIUMS,NITRIT,F,1
2024,CADY BROOK CROSSING CONDOMINIUMS,PFAS,F,19
2024,CADY BROOK CROSSING CONDOMINIUMS,SECCON,F,4
2024,CADY BROOK CROSSING CONDOMINIUMS,SOC,F,45
2024,CADY BROOK CROSSING CONDOMINIUMS,VOC,F,60
2024,CALVARY BIBLE CHURCH,NITRAT,F,1
2024,CALVARY BIBLE CHURCH,NITRIT,F,1
2024,CAMBRIDGE WATER DEPARTMENT,BROMAT,F,3
2024,CAMBRIDGE WATER DEPARTMENT,BROMID,R,3
2024,CAMBRIDGE WATER DEPARTMENT,HAA5,F,192
2024,CAMBRIDGE WATER DEPARTMENT,INORG,F,14
2024,CAMBRIDGE WATER DEPARTMENT,NITRAT,F,42
2024,CAMBRIDGE WATER DEPARTMENT,NITRIT,F,42
2024,CAMBRIDGE WATER DEPARTMENT,PFAS,F,76
2024,CAMBRIDGE WATER DEPARTMENT,PFAS,R,19
2024,CAMBRIDGE WATER DEPARTMENT,SECCON,F,19
2024,CAMBRIDGE WATER DEPARTMENT,SOC,F,92
2024,CAMBRIDGE WATER DEPARTMENT,THM,F,960
2024,CAMBRIDGE WATER DEPARTMENT,VOC,F,56
2024,CAMP ANDERSON FOUNDATION,NITRAT,F,1
2024,CAMP ANDERSON FOUNDATION,SECCON,F,18
2024,CAMP BONNIE BRAE,NITRAT,F,1
2024,CAMP BOURNEDALE,NITRAT,F,1
2024,CAMP BOURNEDALE,SECCON,F,3
2024,CAMP COLLIER,NITRAT,F,2
2024,CAMP COLLIER,NITRIT,F,2
2024,CAMP COLLIER,SECCON,F,6
2024,CAMP COLLIER,SODIUM,F,2
2024,CAMP COLLIER,VOC,F,112
2024,CAMP DANBEE,NITRAT,F,1
2024,CAMP DANBEE,NITRIT,F,1
2024,CAMP DANBEE,SODIUM,F,1
2024,CAMP EVERGREEN,NITRAT,F,4
2024,CAMP EVERGREEN,NITRIT,F,1
2024,CAMP FAVORITE,NITRAT,F,1
2024,CAMP FAVORITE,NITRIT,F,1
2024,CAMP GREEN EYRIE GIRL SCOUT CAMP,NITRAT,F,4
2024,CAMP GREEN EYRIE GIRL SCOUT CAMP,NITRIT,F,4
2024,CAMP GREEN EYRIE GIRL SCOUT CAMP,SECCON,F,72
2024,CAMP GREEN EYRIE GIRL SCOUT CAMP,SODIUM,F,4
2024,CAMP GREYLOCK,NITRAT,F,4
2024,CAMP GREYLOCK,SECCON,F,12
2024,CAMP HAIASTAN,NITRAT,F,2
2024,CAMP HAIASTAN,NITRIT,F,2
2024,CAMP HAIASTAN,SECCON,F,2
2024,CAMP HAIASTAN,SODIUM,F,2
2024,CAMP KIMAMA HALFMOON,NITRAT,F,1
2024,CAMP KINDERLAND,NITRAT,F,1
2024,CAMP LAURELWOOD,INORG,F,1
2024,CAMP LAURELWOOD,NITRAT,F,1
2024,CAMP LAURELWOOD,NITRIT,F,1
2024,CAMP LAURELWOOD,SECCON,F,2
2024,CAMP LENOX,NITRAT,F,1
2024,CAMP MAH KEE NAC,NITRAT,F,1
2024,CAMP MAH KEE NAC,SECCON,F,3
2024,CAMP MAH KEE NAC,SECCON,R,3
2024,CAMP MIDDLESEX,NITRAT,F,3
2024,CAMP MIDDLESEX,SECCON,F,54
2024,CAMP OVERFLOW,NITRAT,F,3
2024,CAMP OVERFLOW,SECCON,F,4
2024,CAMP OVERFLOW,SECCON,R,4
2024,CAMP PUTNAM,INORG,F,1
2024,CAMP PUTNAM,NITRAT,F,1
2024,CAMP PUTNAM,NITRIT,F,1
2024,CAMP PUTNAM,SECCON,F,4
2024,CAMP RAMAH,NITRAT,F,1
2024,CAMP RAMSBOTTOM,NITRAT,F,1
2024,CAMP RAMSBOTTOM,NITRIT,F,1
2024,CAMP RAMSBOTTOM,SECCON,F,2
2024,CAMP RAMSBOTTOM,SODIUM,F,1
2024,CAMP RAMSBOTTOM,VOC,F,56
2024,CAMP RESOLUTE/E.PAUL ROBSHAM SCOUT RES,NITRAT,F,3
2024,CAMP RESOLUTE/E.PAUL ROBSHAM SCOUT RES,NITRIT,F,3
2024,CAMP RESOLUTE/E.PAUL ROBSHAM SCOUT RES,SECCON,F,54
2024,CAMP RESOLUTE/E.PAUL ROBSHAM SCOUT RES,SODIUM,F,3
2024,CAMP RUSSELL,NITRAT,F,1
2024,CAMP RUSSELL,NITRIT,F,1
2024,CAMP RUSSELL,SECCON,F,4
2024,CAMP RUSSELL,SECCON,R,8
2024,CAMP RUSSELL,SODIUM,F,1
2024,CAMP SELAH,NITRAT,F,1
2024,CAMP SPLIT ROCK,NITRAT,F,1
2024,CAMP SPLIT ROCK,NITRIT,F,1
2024,CAMP SPLIT ROCK,SODIUM,F,1
2024,"CAMP SQUANTO, BOY SCOUTS OF AMERICA",NITRAT,F,1
2024,"CAMP SQUANTO, BOY SCOUTS OF AMERICA",NITRIT,F,1
2024,"CAMP SQUANTO, BOY SCOUTS OF AMERICA",SECCON,F,18
2024,"CAMP SQUANTO, BOY SCOUTS OF AMERICA",SODIUM,F,1
2024,"CAMP SQUANTO, BOY SCOUTS OF AMERICA",VOC,F,112
2024,CAMP TACONIC,NITRAT,F,1
2024,CAMP TACONIC,NITRIT,F,1
2024,CAMP TACONIC,SECCON,F,4
2024,CAMP TACONIC,SECCON,R,12
2024,CAMP WA WA SEGOWEA,NITRAT,F,2
2024,CAMP WATITOH,NITRAT,F,1
2024,CAMP WATITOH,SECCON,F,6
