Id,Town,Program,FacilityId,FacilityName,InspectionType,InspectionDate
959106,ROCKLAND,REGULATED ACTIVITY(S),172881,ROCKLAND LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-07
959109,FALL RIVER,REGULATED ACTIVITY(S),274399,CUSTOM CHROME LLC,Unannounced Multimedia Inspection,1996-03-06
959119,MATTAPOISETT,REGULATED ACTIVITY(S),172709,MATTAPOISETT LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-16
959191,CLINTON,REGULATED ACTIVITY(S),132586,LIBERTY COMPASSION INC DBA AFFINITY,Unannounced Multimedia Inspection,1996-03-12
959280,ESSEX,REGULATED ACTIVITY(S),133480,FORMER LIBERTY RESEARCH CO SITE,Unannounced Multimedia Inspection,1996-03-11
959430,MARSHFIELD,REGULATED ACTIVITY(S),172702,MARSHFIELD LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-13
959433,MARSHFIELD,REGULATED ACTIVITY(S),172702,MARSHFIELD LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-20
959439,BOURNE,REGULATED ACTIVITY(S),172357,BOURNE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-13
959441,BOURNE,REGULATED ACTIVITY(S),172357,BOURNE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-27
959459,MIDDLEBOROUGH,REGULATED ACTIVITY(S),172729,MIDDLEBOROUGH LANDFILL & TRANSFER STA,Unannounced Single-Media Inspection,1996-02-13
959486,PLYMOUTH,REGULATED ACTIVITY(S),172855,PLYMOUTH MANOMET LANDFILL & TRANSFER STA,Unannounced Single-Media Inspection,1996-02-13
959562,BARNSTABLE,REGULATED ACTIVITY(S),172310,BARNSTABLE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-01
959695,ATTLEBORO,REGULATED ACTIVITY(S),132263,ATTLEBORO LANDFILL INC,Unannounced Single-Media Inspection,1996-02-15
959701,STERLING,REGULATED ACTIVITY(S),134342,WIREWAY HUSKY CORP,ReInspection,1996-03-13
959744,MEDFORD,WATER SUPPLY/DRINKING WATER,6134,MEDFORD WATER DEPT. (MWRA),COMPREHENSIVE COMPLIANCE EVALUATION,1996-03-13
959745,AUBURN,REGULATED ACTIVITY(S),132459,NORTHEAST FOODS INC,ReInspection,1996-02-16
959777,ACTON,WATER SUPPLY/DRINKING WATER,5946,VILLAGE ARMS APTS./SPRING HILL COMMOMS,COMPREHENSIVE COMPLIANCE EVALUATION,1996-03-13
959809,WORCESTER,REGULATED ACTIVITY(S),167775,ECOTARIUM,Unannounced Multimedia Inspection,1996-02-22
959878,CARVER,REGULATED ACTIVITY(S),172400,CARVER MARION WAREHAM LANDFILL,Unannounced Single-Media Inspection,1996-03-12
959904,WESTPORT,REGULATED ACTIVITY(S),173084,WESTPORT LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-15
959906,KINGSTON,REGULATED ACTIVITY(S),172627,KINGSTON LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-14
959911,NEW BEDFORD,REGULATED ACTIVITY(S),321957,NEW BEDFORD LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-15
959913,BREWSTER,REGULATED ACTIVITY(S),132270,BREWSTER TRANSFER STATION & LANDFILL,Unannounced Single-Media Inspection,1996-02-09
959915,EASTHAM,REGULATED ACTIVITY(S),172486,EASTHAM LANDFILL,Unannounced Single-Media Inspection,1996-02-09
960069,REHOBOTH,REGULATED ACTIVITY(S),158177,MA NATL GUARD MAINT SHOP 21A,Unannounced Multimedia Inspection,1996-03-14
960071,TAUNTON,REGULATED ACTIVITY(S),130282,BURKE INDUSTRIES,Unannounced Multimedia Inspection,1996-01-31
960081,ACTON,REGULATED ACTIVITY(S),130050,HAARTZ CORPORATION,Unannounced Multimedia Inspection,1996-01-31
960120,WORCESTER,REGULATED ACTIVITY(S),130537,INDEPENDENT PLATING,Unannounced Multimedia Inspection,1996-03-15
960141,GRANBY,REGULATED ACTIVITY(S),271245,GRANBY SANITARY LANDFILL,Unannounced Single-Media Inspection,1996-03-12
960143,WENDELL,REGULATED ACTIVITY(S),173259,MORMON HOLLOW DEMO LANDFILL,Inspection Related Sampling,1996-03-13
960145,MARSHFIELD,REGULATED ACTIVITY(S),168692,AL PRIME ENERGY 142,Unannounced Multimedia Inspection,1996-02-26
960149,HANSON,REGULATED ACTIVITY(S),175463,CUMBERLAND FARMS 2128,Unannounced Multimedia Inspection,1996-02-26
960160,NORTON,REGULATED ACTIVITY(S),130211,WHEATON COLLEGE,ReInspection,1996-01-31
960544,LEICESTER,WATER SUPPLY/DRINKING WATER,6008,HILLCREST WATER DISTRICT,COMPREHENSIVE COMPLIANCE EVALUATION,1996-03-18
960547,ATTLEBORO,REGULATED ACTIVITY(S),132263,ATTLEBORO LANDFILL INC,Unannounced Single-Media Inspection,1996-03-14
960548,ATTLEBORO,REGULATED ACTIVITY(S),132263,ATTLEBORO LANDFILL INC,Unannounced Single-Media Inspection,1996-03-18
960549,EAST BRIDGEWATER,REGULATED ACTIVITY(S),172479,BFI NORTHERN DISPOSAL,Unannounced Single-Media Inspection,1996-03-18
960551,BROCKTON,REGULATED ACTIVITY(S),130416,LEBARON FOUNDRY INC DBS,Unannounced Single-Media Inspection,1996-01-22
960552,MIDDLEBOROUGH,REGULATED ACTIVITY(S),163114,FINAL GIFT USA LLC,Unannounced Single-Media Inspection,1996-01-30
960567,ADAMS,REGULATED ACTIVITY(S),130060,SPECIALTY MINERALS INC,Unannounced Multimedia Inspection,1996-02-27
960575,HADLEY,REGULATED ACTIVITY(S),160957,MONTGOMERY ROSE COMPANY INC,Unannounced Multimedia Inspection,1996-01-31
960611,FALL RIVER,REGULATED ACTIVITY(S),163050,DURO FINISHING PLANT 2,Unannounced Multimedia Inspection,1996-03-12
960640,BEVERLY,WATER SUPPLY/DRINKING WATER,6084,BEVERLY WATER DEPT,COMPREHENSIVE COMPLIANCE EVALUATION,1996-03-04
960650,WORCESTER,REGULATED ACTIVITY(S),158213,THERMOPLASTICS CO INC,ReInspection,1996-03-19
960652,WORCESTER,REGULATED ACTIVITY(S),153945,HOLDEN PLASTICS CORP,ReInspection,1996-03-19
960710,BRAINTREE,WATER SUPPLY/DRINKING WATER,187856,DELS POULTRY FARM  VND,SANITARY SURVEY,1996-02-15
960732,WORCESTER,REGULATED ACTIVITY(S),154879,FMK,ReInspection,1996-03-19
960752,FRAMINGHAM,REGULATED ACTIVITY(S),171327,GENZYME CORPORATION,Unannounced Multimedia Inspection,1996-03-19
960756,WAKEFIELD,REGULATED ACTIVITY(S),134390,CP CLARE CORPORATION,Unannounced Multimedia Inspection,1996-03-14
960761,CAMBRIDGE,REGULATED ACTIVITY(S),208017,ALKERMES INC,Unannounced Multimedia Inspection,1996-03-15
960831,MARION,REGULATED ACTIVITY(S),131054,SIPPICAN CORP,Unannounced Multimedia Inspection,1996-03-19
960839,LOWELL,REGULATED ACTIVITY(S),164025,GENERAL AIRCRAFT COR,Unannounced Multimedia Inspection,1996-03-19
960846,WORCESTER,REGULATED ACTIVITY(S),154257,H O WIRE CO INC,Unannounced Multimedia Inspection,1996-03-19
960850,LEICESTER,WATER SUPPLY/DRINKING WATER,6007,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,COMPREHENSIVE COMPLIANCE EVALUATION,1996-03-20
960867,LYNN,REGULATED ACTIVITY(S),133781,US PLASTICS CORP,ReInspection,1996-03-15
960871,MARLBOROUGH,REGULATED ACTIVITY(S),130589,ADVANCED RISC CORP,Unannounced Multimedia Inspection,1996-02-27
960960,SUDBURY,REGULATED ACTIVITY(S),193711,HERB CHAMBERS MERCEDEZ BENZ OF SUDBURY,Unannounced Multimedia Inspection,1996-03-19
960966,SUDBURY,REGULATED ACTIVITY(S),173791,NEW ENGLAND RESEARCH CENTER INC,Unannounced Multimedia Inspection,1996-03-19
960977,WORCESTER,REGULATED ACTIVITY(S),424211,KOMTEK FORGE LLC,Unannounced Multimedia Inspection,1996-03-19
960983,WORCESTER,REGULATED ACTIVITY(S),161504,PRESMET CORP,Unannounced Multimedia Inspection,1996-03-15
961000,ASHLAND,REGULATED ACTIVITY(S),130142,KIDDE FENWAL INC,Unannounced Multimedia Inspection,1996-03-19
961007,WEST BROOKFIELD,WATER SUPPLY/DRINKING WATER,6068,WEST BROOKFIELD WATER DEPARTMENT,SANITARY SURVEY,1996-03-13
961008,WEST BROOKFIELD,WATER SUPPLY/DRINKING WATER,6069,MADDEN ESTATES,SANITARY SURVEY,1996-03-13
961009,BOXBOROUGH,WATER SUPPLY/DRINKING WATER,5967,CARRIAGE HOUSE CONDOMINIUM,SANITARY SURVEY,1996-03-14
961010,TYNGSBOROUGH,WATER SUPPLY/DRINKING WATER,6447,PICONICS,SANITARY SURVEY,1996-02-26
961012,STOW,WATER SUPPLY/DRINKING WATER,6045,ASSABET WATER COMPANY,SANITARY SURVEY,1996-02-28
961029,LONGMEADOW,WATER SUPPLY/DRINKING WATER,5876,LONGMEADOW WATER DEPT,COMPREHENSIVE COMPLIANCE EVALUATION,1996-03-12
961075,REHOBOTH,REGULATED ACTIVITY(S),274397,TARACO OIL INC,Unannounced Multimedia Inspection,1996-02-29
961077,NEW BEDFORD,REGULATED ACTIVITY(S),163133,UMASS OF DARTMOUTH NEW BEDFORD CAMPUS,Unannounced Single-Media Inspection,1996-03-15
961083,SOUTHBRIDGE,REGULATED ACTIVITY(S),131504,SCHOTT NORTH AMERICA LIGHTING AND IMAGIN,Unannounced Multimedia Inspection,1996-03-18
961087,MILFORD,REGULATED ACTIVITY(S),131068,WATERS TECHNOLOGIES CORPORATION,Unannounced Multimedia Inspection,1996-03-18
961095,BROCKTON,REGULATED ACTIVITY(S),162934,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,ReInspection,1996-02-07
961166,BROCKTON,REGULATED ACTIVITY(S),162945,CROWN UNIFORM AND LINEN SERVICE,ReInspection,1996-01-29
961210,BROCKTON,REGULATED ACTIVITY(S),130423,EAST COAST INDUCTION,ReInspection,1996-01-29
961276,FREETOWN,REGULATED ACTIVITY(S),172533,FREETOWN LANDFILLL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-16
961280,FREETOWN,REGULATED ACTIVITY(S),172533,FREETOWN LANDFILLL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-07
961295,MIDDLEBOROUGH,REGULATED ACTIVITY(S),163114,FINAL GIFT USA LLC,Unannounced Single-Media Inspection,1996-01-30
961302,OAK BLUFFS,REGULATED ACTIVITY(S),172814,OAK BLUFFS LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-15
961303,OAK BLUFFS,REGULATED ACTIVITY(S),172814,OAK BLUFFS LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-01-10
961361,SANDWICH,WATER SUPPLY/DRINKING WATER,6753,CAMP HAYWARD,SANITARY SURVEY,1996-03-20
961364,SANDWICH,WATER SUPPLY/DRINKING WATER,187602,CAMP BURGESS,SANITARY SURVEY,1996-03-20
961501,LYNN,REGULATED ACTIVITY(S),295496,FORMER WHYTES LAUNDRY & CLEANERS,Unannounced Multimedia Inspection,1996-03-19
961558,SUTTON,REGULATED ACTIVITY(S),132831,PACKAGE STEEL SYSTEMS INC,Unannounced Multimedia Inspection,1996-03-21
961569,HOLLISTON,REGULATED ACTIVITY(S),170146,AMERICAN DURAFILM CO INC,Unannounced Multimedia Inspection,1996-03-21
961582,COHASSET,REGULATED ACTIVITY(S),295420,DWYERS CLEANING SPOT,Unannounced Multimedia Inspection,1996-03-20
961596,NEEDHAM,REGULATED ACTIVITY(S),132788,LEWANDOS INC,Unannounced Multimedia Inspection,1996-03-19
961609,COHASSET,REGULATED ACTIVITY(S),155236,ROBBINS GARAGE INC,ReInspection,1996-03-25
961690,WILLIAMSBURG,REGULATED ACTIVITY(S),173098,WILLIAMSBURG LANDFILLS & TRANSFER STA,Unannounced Single-Media Inspection,1996-03-26
961693,WESTHAMPTON,REGULATED ACTIVITY(S),173077,WESTHAMPTON LF AND TRANSFER STATION,Unannounced Single-Media Inspection,1996-03-26
961695,HUNTINGTON,REGULATED ACTIVITY(S),173247,HUNTINGTON TRANSFER STATION,Unannounced Single-Media Inspection,1996-03-26
961699,HUNTINGTON,REGULATED ACTIVITY(S),172621,HUNTINGTON LANDFILL,Unannounced Single-Media Inspection,1996-03-26
961700,GOSHEN,REGULATED ACTIVITY(S),172544,GOSHEN LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-03-26
961743,WOBURN,REGULATED ACTIVITY(S),272815,NAI CRANES LLC,Unannounced Multimedia Inspection,1996-03-26
961748,WINCHESTER,REGULATED ACTIVITY(S),274908,ANTONS CLEANERS,Unannounced Multimedia Inspection,1996-03-25
961905,COHASSET,REGULATED ACTIVITY(S),158665,MEDICALAB INC XRAY,Unannounced Multimedia Inspection,1996-01-24
962039,WESTWOOD,REGULATED ACTIVITY(S),274861,TIMELESS TREASURES,Unannounced Multimedia Inspection,1996-03-11
962105,HAVERHILL,REGULATED ACTIVITY(S),174439,RICHDALE DAIRY STORES INC,Unannounced Multimedia Inspection,1996-03-28
962161,LEXINGTON,REGULATED ACTIVITY(S),132382,ARLEX OIL CORP,Unannounced Multimedia Inspection,1996-03-14
962166,LEXINGTON,REGULATED ACTIVITY(S),159905,HOGANS SERVICE STATION,Unannounced Multimedia Inspection,1996-03-12
962244,DEDHAM,REGULATED ACTIVITY(S),159760,COMMONWEALTH GAS CO,Unannounced Multimedia Inspection,1996-03-14
962247,DEDHAM,REGULATED ACTIVITY(S),168677,ELLAS GAS OF DEDHAM,Unannounced Multimedia Inspection,1996-03-13
962256,MARSHFIELD,REGULATED ACTIVITY(S),274401,SABIAN CYMBAL MAKERS,Unannounced Multimedia Inspection,1996-03-27
962417,FRANKLIN,REGULATED ACTIVITY(S),223868,HELIX HITEMP CABLE INC,Unannounced Multimedia Inspection,1996-03-28
962468,LAWRENCE,REGULATED ACTIVITY(S),209498,FRUIT SALAD INC,ReInspection,1996-04-01
962550,LAKEVILLE,REGULATED ACTIVITY(S),172628,LAKEVILLE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-01-19
962556,BOURNE,REGULATED ACTIVITY(S),172357,BOURNE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-27
962559,LAKEVILLE,REGULATED ACTIVITY(S),172628,LAKEVILLE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-27
962595,SALISBURY,REGULATED ACTIVITY(S),156331,SAFETY KLEEN CORP 202201,Unannounced Multimedia Inspection,1996-02-28
962612,HAVERHILL,REGULATED ACTIVITY(S),209572,LAFAYETTE SQUARE AUTO SERVICE (CITGO),Unannounced Multimedia Inspection,1996-04-01
962620,SANDWICH,WATER SUPPLY/DRINKING WATER,6745,YMCA CAMP LYNDON,SANITARY SURVEY,1996-04-01
962621,MILFORD,REGULATED ACTIVITY(S),131554,FENWAL ELECTRONICS,Unannounced Multimedia Inspection,1996-03-19
962631,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-01-30
962652,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-01-30
962664,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-01-30
962668,LAKEVILLE,REGULATED ACTIVITY(S),172628,LAKEVILLE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-03-27
962670,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-02-06
962672,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-02-07
962674,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-02-09
962676,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-02-15
962678,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-03-11
962680,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-03-25
962683,BARNSTABLE,REGULATED ACTIVITY(S),172310,BARNSTABLE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-03-28
962688,BOURNE,REGULATED ACTIVITY(S),274577,BROOKSIDE GOLF ASSOC INC,Unannounced Single-Media Inspection,1996-02-27
962690,BOURNE,REGULATED ACTIVITY(S),172357,BOURNE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-27
962693,BOURNE,REGULATED ACTIVITY(S),172357,BOURNE LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-13
962695,MARSHFIELD,REGULATED ACTIVITY(S),172702,MARSHFIELD LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-02-13
962697,MARSHFIELD,REGULATED ACTIVITY(S),172702,MARSHFIELD LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-03-26
962714,MEDFIELD,REGULATED ACTIVITY(S),160578,SUNOCO INC,Unannounced Multimedia Inspection,1996-03-26
962724,LEOMINSTER,REGULATED ACTIVITY(S),132737,PLASTICAN INC,Unannounced Multimedia Inspection,1996-03-21
962751,MASHPEE,WATER SUPPLY/DRINKING WATER,7223,STRATFORD PONDS WATER SYSTEM,SANITARY SURVEY,1996-03-25
962864,CARVER,REGULATED ACTIVITY(S),275204,ROSEBUDS GREENHOUSE,Unannounced Single-Media Inspection,1996-03-13
962869,HOLYOKE,REGULATED ACTIVITY(S),168361,GMG 3709,Unannounced Multimedia Inspection,1996-01-30
962915,BROCKTON,REGULATED ACTIVITY(S),130415,CAMPELLO TANNING,Unannounced Single-Media Inspection,1996-03-15
962988,AVON,REGULATED ACTIVITY(S),275206,UARCO IMPRESSIONS,Unannounced Multimedia Inspection,1996-04-03
963036,MARSHFIELD,REGULATED ACTIVITY(S),172702,MARSHFIELD LANDFILL & TRANSFER STATION,Unannounced Single-Media Inspection,1996-04-03
963038,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-04-02
963054,BOYLSTON,REGULATED ACTIVITY(S),273494,BAYSTATE AUTO,Unannounced Multimedia Inspection,1996-02-26
963079,NATICK,REGULATED ACTIVITY(S),207666,MA ARNG,ReInspection,1996-04-04
963102,FRAMINGHAM,REGULATED ACTIVITY(S),158180,MA ARMY NATIONAL GUARD,ReInspection,1996-04-04
963114,NORTH ATTLEBOROUGH,REGULATED ACTIVITY(S),193404,EF LEACH & CO,Unannounced Multimedia Inspection,1996-02-28
963162,FALL RIVER,REGULATED ACTIVITY(S),130806,MAIN STREET TEXTILES LP,Unannounced Multimedia Inspection,1996-04-04
963186,DUDLEY,REGULATED ACTIVITY(S),215894,GUILFORD OF MAINE DECORATIVE FABRICS,Unannounced Multimedia Inspection,1996-02-13
963224,CLINTON,REGULATED ACTIVITY(S),130583,SEED AMERICA,Unannounced Multimedia Inspection,1996-03-27
963908,HOPKINTON,REGULATED ACTIVITY(S),215912,QUALITY CONTROLLED BIOCHEMICALS INC,Unannounced Multimedia Inspection,1996-04-02
963922,HOLDEN,REGULATED ACTIVITY(S),157586,HOLDEN TOWN OF MUNICIPAL LIGHT,ReInspection,1996-01-24
963937,TEMPLETON,REGULATED ACTIVITY(S),159273,TOLMAN CONSTRUCTION SERVICE,Unannounced Multimedia Inspection,1996-03-14
964076,LUNENBURG,REGULATED ACTIVITY(S),172208,LUNENBURG DEPARTMENT OF PUBLIC WORKS,Unannounced Multimedia Inspection,1996-01-29
964147,WORCESTER,REGULATED ACTIVITY(S),164202,VESTIS SERVICES LLC,Unannounced Multimedia Inspection,1996-04-05
964156,FRANKLIN,REGULATED ACTIVITY(S),168682,GIBBS OIL COMPANY LP,Unannounced Multimedia Inspection,1996-03-03
964163,FALL RIVER,REGULATED ACTIVITY(S),170532,CROSSON OIL CO INC,Unannounced Multimedia Inspection,1996-03-11
964166,MARSHFIELD,REGULATED ACTIVITY(S),328266,SHELL 626,Unannounced Multimedia Inspection,1996-02-26
964172,AGAWAM,WATER SUPPLY/DRINKING WATER,5816,AGAWAM WATER DEPARTMENT,COMPREHENSIVE COMPLIANCE EVALUATION,1996-03-20
964181,SANDWICH,WATER SUPPLY/DRINKING WATER,187900,SANDWICH TOWN HALL SPRING,SANITARY SURVEY,1996-04-08
964182,HOPKINTON,REGULATED ACTIVITY(S),275247,JAVELLE PHARMACEUTICALS INC,Unannounced Multimedia Inspection,1996-04-02
964395,FITCHBURG,REGULATED ACTIVITY(S),132674,MICRON PRODUCTS INC,Unannounced Multimedia Inspection,1996-04-04
964407,BROCKTON,REGULATED ACTIVITY(S),274573,HERCULES BUILDING WRECKING CO INC,Unannounced Single-Media Inspection,1996-04-05
964441,DARTMOUTH,REGULATED ACTIVITY(S),133000,BRISTOL COUNTY HOUSE OF CORRECTIONS,Unannounced Multimedia Inspection,1996-03-01
964575,NORTH READING,REGULATED ACTIVITY(S),157123,NIXDORF COMPUTER CORP,Unannounced Multimedia Inspection,1996-02-01
964652,HAMILTON,REGULATED ACTIVITY(S),205528,ASBURY ST MOTORS,Unannounced Multimedia Inspection,1996-03-19
964678,BOSTON,REGULATED ACTIVITY(S),174054,BOSTON METAL FINISHING,Unannounced Multimedia Inspection,1996-03-21
964690,ROWLEY,REGULATED ACTIVITY(S),149062,PDC MACHINE  INC,Unannounced Multimedia Inspection,1996-03-14
964702,ROWLEY,REGULATED ACTIVITY(S),154727,OMEGA LABORATORIES INC,Unannounced Multimedia Inspection,1996-03-28
964708,BARNSTABLE,REGULATED ACTIVITY(S),159616,BARNSTABLE COUNTY HOUSE OF COR,Unannounced Multimedia Inspection,1996-02-28
964750,HAVERHILL,REGULATED ACTIVITY(S),174438,MOORADIANS SERVICE STATION,Unannounced Multimedia Inspection,1996-04-09
964757,DEDHAM,REGULATED ACTIVITY(S),271133,"A&K AND SONS, INC",ReInspection,1996-04-09
964759,WORCESTER,REGULATED ACTIVITY(S),424211,KOMTEK FORGE LLC,ReInspection,1996-04-09
964763,HAVERHILL,REGULATED ACTIVITY(S),272817,SATURN OF HAVERHILL,Unannounced Multimedia Inspection,1996-03-01
964818,HUDSON,REGULATED ACTIVITY(S),130608,HUDSON LOCK LLC,ReInspection,1996-04-02
964888,WALTHAM,REGULATED ACTIVITY(S),158225,PLATING FOR ELECTRONICS LLC,Unannounced Multimedia Inspection,1996-03-19
964894,WOBURN,REGULATED ACTIVITY(S),130713,PRINTED CIRCUIT CORP,Unannounced Multimedia Inspection,1996-03-25
964898,WOBURN,WATER SUPPLY/DRINKING WATER,138310,PRINTED CIRCUIT,INFORMAL SYSTEM INSPECTION,1996-03-25
964900,CAMBRIDGE,REGULATED ACTIVITY(S),166878,GENETICS INSTITUTE LLC,Unannounced Multimedia Inspection,1996-03-20
964901,CAMBRIDGE,WATER SUPPLY/DRINKING WATER,10179,GENETICS INSTITUTE,INFORMAL SYSTEM INSPECTION,1996-03-20
964904,CHELSEA,REGULATED ACTIVITY(S),162425,TOWN & COUNTRY JEWELRY MFG CO,ReInspection,1996-04-05
964907,MEDFORD,REGULATED ACTIVITY(S),162105,BOSTON RETAIL PRODUCTS,Unannounced Multimedia Inspection,1996-01-25
964911,WAYLAND,REGULATED ACTIVITY(S),130598,RAYTHEON ELECTRONIC SYSTEMS,Unannounced Multimedia Inspection,1996-02-29
964912,FRAMINGHAM,WATER SUPPLY/DRINKING WATER,11024,RAYTHEON ED EDL,INFORMAL SYSTEM INSPECTION,1996-02-29
964957,FRAMINGHAM,REGULATED ACTIVITY(S),209506,GEORGES SERVICE STATION,ReInspection,1996-01-19
965009,SANDWICH,REGULATED ACTIVITY(S),133955,CANAL AUTO BODY,Unannounced Multimedia Inspection,1996-04-10
965032,SUNDERLAND,REGULATED ACTIVITY(S),172986,SUNDERLAND LANDFILL,Unannounced Single-Media Inspection,1996-04-09
965034,CONWAY,REGULATED ACTIVITY(S),172436,CONWAY LANDFILL,Unannounced Single-Media Inspection,1996-04-09
965035,CONWAY,REGULATED ACTIVITY(S),172437,CONWAY WOOD & DEMO LF/TRANSFER STATION,Unannounced Single-Media Inspection,1996-04-09
965039,CONWAY,REGULATED ACTIVITY(S),172437,CONWAY WOOD & DEMO LF/TRANSFER STATION,Unannounced Single-Media Inspection,1996-04-09
965044,HATFIELD,REGULATED ACTIVITY(S),172582,HATFIELD WOOD DEMO LF AND TRANSFER STA,Unannounced Single-Media Inspection,1996-04-09
965046,HATFIELD,REGULATED ACTIVITY(S),172582,HATFIELD WOOD DEMO LF AND TRANSFER STA,Unannounced Single-Media Inspection,1996-04-09
965049,WHATELY,REGULATED ACTIVITY(S),173091,WHATELY LANDFILL,Unannounced Single-Media Inspection,1996-04-09
965052,WHATELY,REGULATED ACTIVITY(S),173090,WHATELY STUMP LANDFILL,Unannounced Single-Media Inspection,1996-04-09
965055,HADLEY,REGULATED ACTIVITY(S),170149,HADLEY LANDFILL AND TRANSFER STATION,Unannounced Single-Media Inspection,1996-04-09
965074,WOBURN,REGULATED ACTIVITY(S),130724,MADICO INC,ReInspection,1996-04-09
965079,FRANKLIN,REGULATED ACTIVITY(S),411333,NISSHA METALLIZING SOLUTIONS LTD,Unannounced Multimedia Inspection,1996-04-03
965084,DUNSTABLE,WATER SUPPLY/DRINKING WATER,5984,DUNSTABLE WATER DEPARTMENT,COMPREHENSIVE COMPLIANCE EVALUATION,1996-04-08
965100,LEICESTER,WATER SUPPLY/DRINKING WATER,6009,LEICESTER GARDEN APARTMENTS,COMPREHENSIVE COMPLIANCE EVALUATION,1996-04-09
965458,PRINCETON,WATER SUPPLY/DRINKING WATER,274505,POST OFFICE PLACE,SANITARY SURVEY,1996-03-20
